qid	question	focus	sid	url	sentence	annotationOpt
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Scientists think that each of the 12 photoreceptors have a different sensitivity to look over objects and recognize the basic colors almost immediately.	?	0.6218
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	So far, reindeer are the only mammals that can change their eye color.	?	0.6218
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	You can read more about the reindeer eye color study in .	?	0.6218
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	But now that scientists know what to look for, they are peering into the eyes of other Arctic animals to see if their eyes might change color too.	?	0.5808
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Scientists think some of these waste products are toxic proteins that can build up and damage the brain and lead to a condition know as dementia.	?	0.5392
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Scientists have discovered that reindeer change the color of their eyes from gold in the summer to blue in the winter.	?	0.5392
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	While your subject is still blindfolded, give the person a pen of a different color and ask him to touch the point that was just touched by you.	?	0.5392
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Lucie Green from University of London's Mullard Space Science Laboratory says it feels like the Sun is asleep.	?	0.5337
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	Where were mistakes made? At what grade of sandpaper? Materials: Sandpaper - various grades Wood Blocks (optional) 2-Point Discrimination Grades 3-12 A with teacher and student guides is now available.	?	0.5116
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	8	http://www.oxforddictionaries.com/us/definition/american_english/run	More example sentences The injuries were caused by one punch as the attacker ran at the man, in Selby Market Place, before riding off on a red bicycle.	?	0.5097
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	Another way to play Double Trouble is to put one set of objects in a bag and have a friend hold up the objects.	?	0.5048
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	9	http://www.answers.com/topic/africa	He donned a hat that was on one side red but on the other white, green in front and black behind.	?	0.4940
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	9	http://www.answers.com/topic/africa	He popped it with into his little grass bag; for white man's hair is fetish of the first order.	?	0.4940
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	8	http://www.oxforddictionaries.com/us/definition/american_english/run	Most of those who pass it will do so habitually: commuters going in and out of the city, commercial drivers doing regular runs from one depot or customer to another.	?	0.4718
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	8	http://www.oxforddictionaries.com/us/definition/american_english/run	This can mean paint runs, sags and wrinkling on vertical surfaces, plus an overall reduced rate of coverage per gallon.	?	0.4718
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Aken's “Tree of 40 Fruit” looks like a normal tree, but in spring it blooms with a beautiful variety of pink, white, red and purple blossoms.	?	0.4700
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Their DNA is most closely linked to modern-day residents of Finland and Sweden, but these ancient peoples had an unusual combination of dark skin, dark hair, and blue eyes.	?	0.4700
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	4	http://en.wikipedia.org/wiki/Aikido	Same as "single hand double-handed grab" (片手両手取り, katateryōte-dori elp:Installing Japanese character sets ?) Both-hands grab (両手取り, ryōte-dori elp:Installing Japanese character sets ?) both hands grab both wrists.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	4	http://en.wikipedia.org/wiki/Aikido	First technique (一教, ikkyō elp:Installing Japanese character sets ?) a control using one hand on the elbow and one hand near the wrist which everages uke to the ground.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	4	http://en.wikipedia.org/wiki/Aikido	Fourth technique (四教, yonkyō elp:Installing Japanese character sets ?) a shoulder control similar to ikkyō, but with both hands gripping the forearm.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Have a great week, a happy Valentine's Day! February 3, 2014: Do you smell like the one you love? If you were a lemur, you would.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	And how does a lab-grown burger taste? Food writers said it felt like meat but because there is no fat, it didn't quite have the right taste.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	Can you guess what it might be? How about a word? Researchers at the University of Reading in England say they have identified words they think date back 150 centuries.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	So what is it like at this temperature? Scientists who did the analysis said a human can survive outside for about three minutes at -100°F.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	What areas of our bodies are most sensitive to touch? Hands? Feet? Fingers? To find out, perform a 2-point discrimination exam on a friend.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	The object is to put something into the box and then have other people try to guess what it is just by feeling it with their hands.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	If your subjects cannot identify the object, let them move their hands over the object and let them explore the object with their fingertips.	?	0.4592
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	So now you have one set of objects in one bag and the matching objects in another bag.	?	0.4285
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	They stay that color year-round and life-long.	?	0.4266
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	4	http://en.wikipedia.org/wiki/Aikido	Because a substantial portion of any aikido curriculum consists of (grappling) throws, the first thing most students learn is how to safely fall or roll.	?	0.3954
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	6	http://idahoptv.org/sciencetrek/blog.cfm	So next time you need a new way of looking at a problem, walk! You can read more about this study in .	?	0.3954
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	9	http://www.answers.com/topic/africa	Africans, like most other peoples, feel that they cannot or should not approach divinity alone or directly, and must do so through the mediation of special persons.	?	0.3954
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	If your subject reported one point, spread the tips of the clip a bit further apart, then touch the back of the subject's hand again.	?	0.3954
293	A student reaches one hand into a bag filled with smooth objects. The student feels the objects but does not look into the bag. Is it true that the student can most likely identify color? 	color	10	https://faculty.washington.edu/chudler/chtouch.html	For a quick and easy version of the test, start with the largest distance first (60mm) and work down until the subject can no longer feel two points.	?	0.3954
