qid	question	focus	sid	url	sentence	annotationOpt
101	Is it true that a flower produces the seeds? 	flower	5	http://dictionary.reference.com/browse/flower	American Heritage Cultural Dictionary flower definition The part of a plant that produces the seed.	?	0.8408
101	Is it true that a flower produces the seeds? 	flower	5	http://dictionary.reference.com/browse/flower	In fact, they are the seed pods of a radish plant that has been allowed to flower and go to seed.	?	0.7339
101	Is it true that a flower produces the seeds? 	flower	5	http://dictionary.reference.com/browse/flower	High summer is a busy time if you are into fennel because the plant is setting seeds and is in full flower.	?	0.7339
101	Is it true that a flower produces the seeds? 	flower	6	http://en.wikipedia.org/wiki/Poppy	Poppy seeds are rich in oil, carbohydrates, calcium, and protein.	?	0.7070
101	Is it true that a flower produces the seeds? 	flower	6	http://en.wikipedia.org/wiki/Poppy	Poppy seeds contain small quantities of both morphine and codeine, which are pain-relieving drugs that are still used today.	?	0.7070
101	Is it true that a flower produces the seeds? 	flower	6	http://en.wikipedia.org/wiki/Poppy	There are about 140,000 poppy seeds to the ounce.	?	0.7070
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	Each flower produces a fruit, but these mature into a single mass.	?	0.6962
101	Is it true that a flower produces the seeds? 	flower	10	http://simple.wikipedia.org/wiki/Plant	The ovary produces the seeds.	?	0.6308
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	Many common terms for seeds and fruit do not correspond to the botanical classifications.	?	0.5694
101	Is it true that a flower produces the seeds? 	flower	5	http://dictionary.reference.com/browse/flower	Flower children "gentle hippies" is from 1967.	?	0.5694
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	The section of a fungus that produces spores is also called a fruiting body.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	Edible gymnosperm seeds are often given fruit names, e.g., pine nuts, biloba ginkgo nuts.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	8	http://en.wikipedia.org/wiki/Annual_plant	The seeds germinate in the autumn or winter when the soil temperature is cool.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	9	http://www.merriam-webster.com/dictionary/seed	Seeds are highly adapted to transportation by animals, wind, and water.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	10	http://simple.wikipedia.org/wiki/Plant	For example, rmers plant seeds in the ground.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	10	http://simple.wikipedia.org/wiki/Plant	Seeds usually have some way to get to new places.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	10	http://simple.wikipedia.org/wiki/Plant	Some seeds can be dispersed by the wind or by water.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	10	http://simple.wikipedia.org/wiki/Plant	Seeds inside juicy fruits are dispersed after being eaten.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	10	http://simple.wikipedia.org/wiki/Plant	Sometimes, seeds stick to animals and are dispersed that way.	?	0.4932
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	Each flower will become a blackberry-like aggregate fruit.	?	0.4819
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	The strawberry is also an aggregate-accessory fruit, only one in which the seeds are contained in achenes.	?	0.4819
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	Seed dissemination Variations in fruit structures largely depend on the sal mode of dispersal of the seeds they contain.	?	0.4819
101	Is it true that a flower produces the seeds? 	flower	4	http://en.wikipedia.org/wiki/Fruit	Some fruits fling seeds substantial distances (up to 100 m in sandbox tree) via explosive dehiscence or other mechanisms, e.g.	?	0.4819
101	Is it true that a flower produces the seeds? 	flower	5	http://dictionary.reference.com/browse/flower	Without it, they either don't bloom, or flower poorly.	?	0.4819
101	Is it true that a flower produces the seeds? 	flower	7	http://education-portal.com/academy/lesson/a-fern-life-cycle-plant-reproduction-without-flowers-or-seeds.html	Introduction: Fern Reproduction Without Seeds Photo of fern leaves Ferns Photo Ferns are seedless .	?	0.4819
101	Is it true that a flower produces the seeds? 	flower	8	http://en.wikipedia.org/wiki/Annual_plant	Many desert annuals are theropytes, because their seed-to-seed life cycle is only weeks and they spend most of the year as seeds to survive dry conditions.	?	0.4819
101	Is it true that a flower produces the seeds? 	flower	10	http://simple.wikipedia.org/wiki/Plant	It is composed of the filament (a stalk) that holds the anther, which produces the pollen.	?	0.4819
