qid	question	focus	sid	url	sentence	annotationOpt
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(2)	http://regentsprep.org/Regents/core/questions/questions.cfm?Course=ESCI&TopicCode=08	Which diagram represents the approximate altitude of Polaris as seen by an observer located in Syracuse, New York? Correct Answer Number: 2 Explanation: POLARIS EQUALS THE OBSERVERS LATITUDE.	?	0.6854
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(4)	http://www.esf.edu/pubprog/brochure/leaves/leaves.htm	Chlorophyll Breaks Down But in the fall, because of changes in the length of daylight and changes in temperature, the leaves stop their food-making process.	?	0.6069
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(4)	http://www.esf.edu/pubprog/brochure/leaves/leaves.htm	rs in Upstate New York The guide features color images of the fall foliage of 47 tree and shrub species.	?	0.5854
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(7)	http://en.wikipedia.org/wiki/Equinox	(April 2014) citation needed] At the equinoxes, the rate of change for the length of daylight and night-time is the greatest.	?	0.5854
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(1)	http://en.wikipedia.org/wiki/Daylight_saving_time	Enlarge Although not used by the majority of the world's countries, daylight saving time is common in the Western world.	?	0.5789
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(3)	http://en.wikipedia.org/wiki/Seasonal_affective_disorder	Though symptoms can be severe, they usually clear up." The condition in the summer can include heightened anxiety.	?	0.5789
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(3)	http://en.wikipedia.org/wiki/Seasonal_affective_disorder	Rosenthal wondered why he became sluggish during the winter after moving from sunny South Africa to New York.	?	0.5789
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(3)	http://en.wikipedia.org/wiki/Seasonal_affective_disorder	He started experimenting increasing exposure to artificial light, and found this made a difference.	?	0.5789
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(1)	http://en.wikipedia.org/wiki/Daylight_saving_time	Modern DST was first proposed by the New Zealand entomologist George Vernon Hudson, whose shift-work job gave him leisure time to collect insects, and led him to value after-hours daylight.	?	0.5392
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(4)	http://www.esf.edu/pubprog/brochure/leaves/leaves.htm	The mixture of red, purple, orange and yellow is the result of chemical processes that take place in the tree as the seasons change from summer to winter.	?	0.5392
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(10)	http://simple.wikipedia.org/wiki/Bullfrog	While two other studies, one in 1977 (in New Mexico) and the other in 1993 (in New York), found that bullfrogs in New York eat mostly Ranidae frogs.	?	0.5392
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(2)	http://regentsprep.org/Regents/core/questions/questions.cfm?Course=ESCI&TopicCode=08	Since July 4th is within the summer solstice time frame, the Sun will rise in the NE and set in the NW.	?	0.5170
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(4)	http://www.esf.edu/pubprog/brochure/leaves/leaves.htm	Image of trees changing colors in the fall Most of the broad-leaved trees in the North shed their leaves in the fall.	?	0.4632
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(1)	http://en.wikipedia.org/wiki/Daylight_saving_time	The modern idea of daylight saving was first proposed in 1895 by George Vernon Hudson, and it was first implemented by Germany and Austria-Hungary starting on 30 April 1916.	?	0.4482
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(1)	http://en.wikipedia.org/wiki/Daylight_saving_time	Broadly speaking, Daylight Saving Time was abandoned in the years after the war (with some notable exceptions including Canada, the UK, France, and Ireland for example).	?	0.4482
309	Is it true that the length of daylight in New York State changes from summer to fall by increasing? 	by increasing?	Some(4)	http://www.esf.edu/pubprog/brochure/leaves/leaves.htm	image of leaf During the spring and summer the leaves have served as factories where most of the foods necessary for the tree's growth are manufactured.	?	0.4478
