qid	question	focus	sid	url	sentence	annotationOpt
40	Is it true that a pumpkin is a fruit? 	a pumpkin	3	http://www.funtrivia.com/askft/Question23511.html	What does that mean? It means that a pumpkin is a fruit.	?	0.8408
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	Do you sell seeds? We do not sell pumpkin seeds for planting in your garden.	?	0.8408
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	Are pumpkins vegetables? A pumpkin is not a vegetable; it's a fruit! In fact, it's a berry.	?	0.8408
40	Is it true that a pumpkin is a fruit? 	a pumpkin	2	http://www.mayoclinic.org/healthy-living/nutrition-and-healthy-eating/expert-blog/fruit-vegetable-difference/bgp-20056141	Sign up now Nutrition-wise blog Fruit or vegetable — Do you know the difference? By /expert-biographies/jennifer-k-nelson-r-d-l-d/bio-20025111 Jennifer K.	?	0.7998
40	Is it true that a pumpkin is a fruit? 	a pumpkin	2	http://www.mayoclinic.org/healthy-living/nutrition-and-healthy-eating/expert-blog/fruit-vegetable-difference/bgp-20056141	Whatever happened to apples, oranges, grapes, berries, pears, bananas, lemons, plums, etc? Are these nutritious foods neither fruit nor vegetable? What an incredible oversight.	?	0.7998
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	How do I cook pumpkins? Smaller, pie pumpkin varieties such as the New England Sugar or Baby Pam are good to use for cooking because they have a sweeter flavor.	?	0.7998
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	How do you preserve a Jack-o-lantern? To keep a pumpkin from drying out, cover it with a damp towel when it is not on display.	?	0.7998
40	Is it true that a pumpkin is a fruit? 	a pumpkin	8	http://www.yourdictionary.com/pumpkin	The of the fruit of the pumpkin plant.	?	0.7837
40	Is it true that a pumpkin is a fruit? 	a pumpkin	1	http://en.wikipedia.org/wiki/Pumpkin	This year the biggest pumpkin topped 1300 pounds.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	We do sell seasoned pumpkin seeds for you to snack on.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	pumpkin yields approximately 1 cup of pumpkin puree.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	Use this pumpkin as you would pumpkin from a can.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	canned or cooked pumpkin or squash 1 c.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	4	http://www.thepumpkinfarm.com/faq.html	© 1996-2013 Swan Pumpkin Farm Inc.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	6	http://dictionary.reference.com/browse/pumpkin	(as modifier): pumpkin pie 3.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	6	http://dictionary.reference.com/browse/pumpkin	Autumnal trips to pumpkin patches have been cancelled.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	8	http://www.yourdictionary.com/pumpkin	pumpkin ry - Websters noun a large, round, orange-yellow, edible fruit with many seeds the vine (Cucurbita pepo) of the gourd family on which it grows Brit.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	8	http://www.yourdictionary.com/pumpkin	maxima) Origin of pumpkin altered (infl.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	8	http://www.yourdictionary.com/pumpkin	Not the case with Pumpkin Green.	?	0.7426
40	Is it true that a pumpkin is a fruit? 	a pumpkin	10	http://urbanext.illinois.edu/pumpkins/facts.cfm	Pumpkin seeds can be roasted as a snack.	?	0.7426
