qid	question	focus	sid	url	sentence	annotationOpt
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(4)	http://www.ducksters.com/science/ecosystems/oxygen_cycle.php	In this process plants use carbon dioxide, sunlight, and water to create energy.	?	0.7840
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Solar hot water systems use sunlight to heat water.	?	0.7661
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	While sunlight is generally considered a plentiful resource, the exceptions highlight the importance of solar energy to agriculture.	?	0.7575
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(4)	http://www.ducksters.com/science/ecosystems/oxygen_cycle.php	Sunlight - Some oxygen is produced when sunlight reacts with water vapor in the atmosphere.	?	0.7575
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(8)	http://education-portal.com/academy/lesson/how-evaporation-transpiration-contribute-to-the-hydrologic-cycle.html	Plants also need to take in carbon dioxide in order to photosynthesize, or turn sunlight into chemical energy.	?	0.7571
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Solar thermal Main article: hermal energy Solar thermal energy Solar thermal technologies can be used for water heating, space heating, space cooling and process heat generation.	?	0.7164
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Cooking Main article: Solar cooker Enlarge The Solar Bowl in Auroville, India, concentrates sunlight on a movable receiver to produce steam for cooking.	?	0.7164
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Main article: Solar power Solar power is the conversion of sunlight into electricity, either directly using photovoltaics (PV), or indirectly using solar power concentrated solar power (CSP).	?	0.7164
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	Sunlight at the top of Earth's atmosphere is composed (by total energy) of about 50% infrared light, 40% visible light, and 10% ultraviolet light.	?	0.7164
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(6)	https://answers.yahoo.com/question/index?qid=20140218153703AAtL3cW	Nearly all life on Earth depends on solar energy since plants use sunlight to make food through the process of photosynthesis.	?	0.7164
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(6)	https://answers.yahoo.com/question/index?qid=20140218153703AAtL3cW	The other main source of energy is Earth’s internal heat.	?	0.7164
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	The water cycle involves the exchange of energy, which leads to temperature changes.	?	0.7160
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(9)	http://www.bbc.co.uk/schools/gcsebitesize/science/add_aqa_pre_2011/foodchains/foodchains1.shtml	the vole eats the grass seed, the barnowl eats the vole Food chain Food chain The Sun is the ultimate source of energy for most communities of living things.	?	0.7160
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(7)	http://en.wikipedia.org/wiki/Global_dimming	According to amanathan Veerabhadran Ramanathan, "the energy for the hydrological cycle comes from sunlight.	?	0.7146
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(8)	http://education-portal.com/academy/lesson/how-evaporation-transpiration-contribute-to-the-hydrologic-cycle.html	Basically this is how plants eat - they collect sunlight and convert it into a usable energy source.	?	0.7146
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(8)	http://education-portal.com/academy/lesson/how-evaporation-transpiration-contribute-to-the-hydrologic-cycle.html	Evaporation and transpiration are important components of the water cycle, and while they are the same process they arise from different sources.	?	0.6763
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Pumped-storage hydroelectricity stores energy in the form of water pumped when energy is available from a lower elevation reservoir to a higher elevation one.	?	0.6748
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(9)	http://www.bbc.co.uk/schools/gcsebitesize/science/add_aqa_pre_2011/foodchains/foodchains1.shtml	It uses light energy to convert carbon dioxide and water into glucose.	?	0.6748
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Solar water disinfection (SODIS) involves exposing water-filled plastic polyethylene terephthalate (PET) bottles to sunlight for several hours.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(4)	http://www.ducksters.com/science/ecosystems/oxygen_cycle.php	Here the tree uses sunlight and carbon dioxide to produce energy and releases oxygen.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	The energy of this sunlight supports almost all life on Earth by photosynthesis, and drives Earth's climate and weather.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	Above the photosphere visible sunlight is free to propagate into space, and its energy escapes the Sun entirely.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	The energy stored in petroleum and other fossil fuels was originally converted from sunlight by photosynthesis in the distant past.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(7)	http://en.wikipedia.org/wiki/Global_dimming	Aerosols and other particulates absorb solar energy and reflect sunlight back into space.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(7)	http://en.wikipedia.org/wiki/Global_dimming	As sunlight heats the ocean, water escapes into the atmosphere and falls out as rain.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(10)	http://simple.wikipedia.org/wiki/Photosynthesis	It is a chemical process that uses sunlight to turn carbon dioxide into sugars the cell can use as energy.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(10)	http://simple.wikipedia.org/wiki/Photosynthesis	The sunlight hits chloroplasts in the plant, causing an enzyme to break apart the water.	?	0.6615
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(6)	https://answers.yahoo.com/question/index?qid=20140218153703AAtL3cW	The Sun's energy also drives the water cycle, which moves water over the surface of the Earth.	?	0.6465
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	In all of these systems a working fluid is heated by the concentrated sunlight, and is then used for power generation or energy storage.	?	0.6205
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	Description The Sun, which drives the water cycle, heats water in oceans and seas.	?	0.6205
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	An accurate scientific understanding of the Sun developed slowly, and as recently as the 19th century prominent scientists had little knowledge of the Sun's physical composition and source of energy.	?	0.6205
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	Only 0.8% of the energy generated in the Sun comes from the CNO cycle.	?	0.6205
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(7)	http://en.wikipedia.org/wiki/Global_dimming	Global dimming interacts with global warming by blocking sunlight that would otherwise cause evaporation and the particulates bind to water droplets.	?	0.6205
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	However, it would be Albert Einstein who would provide the essential clue to the source of the Sun's energy output with his mass-energy equivalence relation E = mc2.	?	0.5808
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	The cycle of evaporation and condensation that controls the distribution of the earth's water as it evaporates from bodies of water, condenses, precipitates, and returns to those bodies of water.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	a Concise Encyclopedia: hydrologic cycle Top > > > a Concise Encyclopedia Cycle that involves the continuous circulation of water in the Earth-atmosphere system.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	Although the total amount of water within the cycle remains essentially constant, its distribution among the various processes is continually changing.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	Real-Life Applications The Life of a Water Droplet Now let us follow the progress of a single water as it passes through the water cycle.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	In evaporation energy from the Sun changes liquid water into gaseous form, transporting it as a vapor into the atmosphere.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	Thus, the water is returned to the air, where it condenses and resumes the cycle we have described.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	Changes over time The water cycle describes the processes that drive the movement of water throughout the .	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	However, much more water is "in storage" for long periods of time than is actually moving through the cycle.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	It is also estimated that the oceans supply about 90% of the evaporated water that goes into the water cycle.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	- Estimated Flows of Water in the Global Water Cycle National Weather Service Northwest River Forecast Center.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	The water cycle is also essential for the maintenance of most life and ecosystems on the planet.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	However, much more water is "in storage" for long periods of time than is actually moving through the cycle.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	It is also estimated that the oceans supply about 90% of the evaporated water that goes into the water cycle.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	Both Plato (390 BCE) and Aristotle (350 BCE) speculated about percolation as part of the water cycle.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	- Estimated Flows of Water in the Global Water Cycle ^ National Weather Service Northwest River Forecast Center.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	The only other source of energy the Earth has are the fissionable materials generated by the cataclysmic death of another star.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(7)	http://en.wikipedia.org/wiki/Global_dimming	Further information: Hydrological cycle Pollution produced by humans may be seriously weakening the Earth's water cycle — reducing rainfall and threatening fresh water supplies.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(8)	http://education-portal.com/academy/lesson/how-evaporation-transpiration-contribute-to-the-hydrologic-cycle.html	Lesson Summary The water cycle is an important and natural cycle of how water changes phase and location on Earth.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(8)	http://education-portal.com/academy/lesson/how-evaporation-transpiration-contribute-to-the-hydrologic-cycle.html	It is important to remember that the water cycle is not circular - it's more like a web.	?	0.5789
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	The spectrum of sunlight has approximately the spectrum of a black-body radiating at about 6,000 elvin K, interspersed with atomic absorption lines from the tenuous layers above the photosphere.	?	0.5694
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	During partial eclipses most sunlight is blocked by the nt of the Sun, but the uncovered parts of the photosphere have the same surface brightness as during a normal day.	?	0.5694
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	Main article: Photosphere The visible surface of the Sun, the photosphere, is the layer below which the Sun becomes y (optics) opaque to visible light.	?	0.5454
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	Earth's fate Main article: Future of the Earth Enlarge An artist's depiction of the Sun entering its red giant phase viewed from Earth.	?	0.5454
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	During the Sun's life in the main sequence, the Sun is becoming more luminous (about 10% every 1 billion years, at the present time).	?	0.5454
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(5)	http://en.wikipedia.org/wiki/Sun	Hans Bethe calculated the details of the two main energy-producing nuclear reactions that power the Sun.	?	0.5454
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(8)	http://education-portal.com/academy/lesson/how-evaporation-transpiration-contribute-to-the-hydrologic-cycle.html	Like boiling a pot of water, heat from the sun energizes the water on the surface, which turns it from liquid to gas.	?	0.5454
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	When the air reaches a high altitude, where the temperature is low, water vapor condenses into clouds, which rain onto the Earth's surface, completing the water cycle.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Applications of solar energy in agriculture aside from growing crops include pumping water, drying crops, brooding chicks and drying chicken manure.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	Solar energy may be used in a water stabilisation pond to treat waste water without chemicals or electricity.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	The use of evaporation ponds to obtain salt from sea water is one of the oldest applications of solar energy.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	These processes offset energy that would otherwise come from a fossil fuel source and can also convert solar energy into storable and transportable fuels.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(1)	http://en.wikipedia.org/wiki/Solar_energy	The energy is recovered when demand is high by releasing the water, with the pump becoming a hydroelectric power generator.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	ience of Everyday Things: The Hydrologic Cycle Top > > > f Everyday Things Concept The hydrologic cycle is the continuous circulation of water throughout Earth and between Earth's systems.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	The water cycle, also known as the hydrologic cycle or the H2O cycle, describes the continuous movement of water on, above and below the surface of the .	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	By transferring water from one reservoir to another, the water cycle purifies water, replenishes the land with freshwater, and transports minerals to different parts of the globe.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(2)	http://www.answers.com/topic/hydrologic-cycle	Effects on biogeochemical cycling While the water cycle is itself a flow of water over and beneath the Earth is a key component of the cycling of other biogeochemicals.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	The water cycle, also known as the hydrologic cycle or the H2O cycle, describes the continuous movement of water on, above and below the surface of the Earth.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	Enlarge Global map of Annual mean Evaporation minus precipitation by Latitude-Longitude The water cycle describes the processes that drive the movement of water throughout the hydrosphere.	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(3)	http://en.wikipedia.org/wiki/Water_cycle	The idea that the water cycle is a closed cycle can be found in the works of Clazomenae (460 BCE) and Diogenes of Apollonia (460 BCE).	?	0.5392
362	Is it true that sunlight is the main source of energy for the water cycle? 	sunlight	Some(8)	http://education-portal.com/academy/lesson/how-evaporation-transpiration-contribute-to-the-hydrologic-cycle.html	In this video lesson you will learn about these two parts of the cycle and how they contribute to the overall movement of water on Earth.	?	0.5392
