qid	question	focus	sid	url	sentence	annotationOpt
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	3	http://en.wikipedia.org/wiki/Sport_in_Kenya	Three years later, Douglas Wakiihuri would win the race that begins in Staten Island and goes through Queens, Brooklyn and the Bronx, ending in Manhattan's Central Park.	?	0.5392
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	3	http://en.wikipedia.org/wiki/Sport_in_Kenya	The federation was founded in 1997 and organizes various race categories such as roller speed skating, roller hockey, aggressive skating, and freestyle skating.	?	0.3800
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	1	http://en.wikipedia.org/wiki/Cross-country_skiing	Johannsen skied his last official race at the age of 75, and still glided through the snowy woods on a daily basis well past the age of 100.	?	0.3347
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	9	http://www.answers.com/mt/party-ideas	The person wearing the blindfold will be the person applying the makeup! The finished makeovers will look totally hilarious, and whichever team did the best job is voted the winner.	?	0.3347
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	3	http://en.wikipedia.org/wiki/Sport_in_Kenya	Daniel Njenga won the inaugural race in 2:09:45.	?	0.2584
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	5	http://en.wikipedia.org/wiki/Referee	Later, the referee, a third "neutral" official was added, this referee would be "referred to" if the umpires could not resolve a dispute.	?	0.2584
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	1	http://en.wikipedia.org/wiki/Cross-country_skiing	The Boreal Loppet had a race loop of 100 km.	?	0.1584
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	1	http://en.wikipedia.org/wiki/Cross-country_skiing	Siitonen had found the style useful at the middle of the race he already thought was lost.	?	0.1584
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	1	http://en.wikipedia.org/wiki/Cross-country_skiing	At Seefeld there were some attempts to force competitors to use the traditional style by using plastic walls during the 30 km race.	?	0.1584
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	1	http://en.wikipedia.org/wiki/Cross-country_skiing	(September 2010) citation needed] The distinction between classic technique and free technique is made in competition i.e., a race will be designated as classic or free.	?	0.1584
303	Fourth graders are planning a roller-skate race. Is it true that grass would be the best for this race? 	grass	1	http://en.wikipedia.org/wiki/Cross-country_skiing	Race waxing may use a combination of fluorinated hydrocarbon waxes and fluorocarbon overlays.	?	0.1584
