qid	question	focus	sid	url	sentence	annotationOpt
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	3	http://www.linkstolearning.com/quizzes/nytest/index8088.htm	When a person speaks into a telephone, sound energy is changed mostly into which form of energy?   a.	?	0.8408
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	What are the examples of sound energy? What are the examples of sound energy? Hearing, music, telephones, and vacuums are examples of sound energy.	?	0.7998
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	The radio transmitter converts sound energy into electrical energy.	?	0.7661
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	The T-coil detects magnetic energy and transduces (converts) it to electrical energy.	?	0.7575
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	sensitivity edit] Loudspeaker efficiency is defined as the sound power output divided by the electrical power input.	?	0.7575
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	Most loudspeakers are inefficient transducers; only about 1% of the electrical energy sent by an amplifier to a typical home loudspeaker is converted to acoustic energy.	?	0.7164
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	What is the defenition of sound energy? What is the defenition of sound energy? The definition of sound energy is your mom.	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	What are the example of sound energy? What are the example of sound energy? If 2 or more things collide and u hear a sound...	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Advantages and disadvantages of sound energy? Advantages and disadvantages of sound energy? well some people say you can't have advantages and disadvantages of sound energy but you can.	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	How is sound energy different from light? How is sound energy different from light? Light energy can heat things and brighten up the object by reflecting light waves of it.	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	What is the Measurement of sound energy? What is the Measurement of sound energy? The standard unit for sound energy is the decibel (Db).	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	What is an example of sound energy? What is an example of sound energy? Anything with sound is a good example of sound energy.	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Is sound energy renewable or non-renewable? Is sound energy renewable or non-renewable? Sound energy is renewable because it is converted from other renewable resources.	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Examples: laugh, scream, yelling, radio What are sound energy and light energy? What are sound energy and light energy? Sound energy is the energy produced by the vibration off objects.	?	0.6854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	That sound is sound energy which was transferred from the kinetic energy of the two objects that were involved in the collisiom.	?	0.6748
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	But for other applications, it is superb.Electricity can be generated directly from sound energy by piezoelectric effect.	?	0.6615
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	7	http://www.britannica.com/topic-browse/Technology/8	any device that directly converts the energy in light into electrical energy through the photovoltaic effect.	?	0.6615
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	The electrical signal is applied to the ribbon, which moves with it to create the sound.	?	0.6218
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	The dynamic speaker operates on the same basic principle as a dynamic microphone, but in reverse, to produce sound from an electrical signal.	?	0.6205
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	Besides this most common method, there are several alternative technologies that can be used to convert an electrical signal into sound.	?	0.6205
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	7	http://www.britannica.com/topic-browse/Technology/8	A typical meter consists of a microphone for picking up the sound and converting it into an electrical signal, followed by electronic circuitry for operating on this signal so that...	?	0.6205
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	7	http://www.britannica.com/topic-browse/Technology/8	any of a class of solid-state devices that either convert heat directly into electricity or transform electrical energy into thermal power for heating or cooling.	?	0.6205
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	3	http://www.linkstolearning.com/quizzes/nytest/index8088.htm	Which form of energy was changed to sound energy?   a.	?	0.5972
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	The definition of sound energy? The definition of sound energy? Acoustic energy is sound energy.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	What is the definition for sound energy? What is the definition for sound energy? Acoustic energy is sound energy.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Sound energy depends on what? Sound energy depends on what? Sound energy depends on waves.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	==---- Facts about sound energy? Facts about sound energy? Sound energy is made by vibrations in the air.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Sound energy definitions? Sound energy definitions? Sound energy is a form of energy than can be detected by the ear.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Basicaly, everything in the world is sound energy because mostly anything makes noise.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Claudia XoXo What is the cause of sound energy? What is the cause of sound energy? Movement of a surface.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	(well that what i got ) Ly, How does sound energy travel? How does sound energy travel? as sound waves.	?	0.5854
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	Woofers A loudspeaker (or "speaker", or in the early days of radio "loud-speaker") is an electroacoustic transducer that produces sound in response to an electrical audio signal input.	?	0.5808
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	Sound frequency electrical currents are used to periodically heat the CNT and thus result in sound generation in the surrounding air.	?	0.5808
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	2	http://en.wikipedia.org/wiki/Megaphone	In recording software like Logic Pro and Pro Tools, selecting certain filters and settings will produce an artificial sound almost indistinguishable from an electric megaphone.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	The movement toward modern hearing aids began with the creation of the telephone, and the first electric hearing aid was created in 1898.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	The sound from the instrument can be routed oustically or electrically to the ear.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	As the electrical components are located outside the ear, the chance of moisture and earwax damaging the components is reduced, which can increase the durability of the instrument.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	A hearing aid and a telephone are "compatible" when they can connect to each other in a way that produces clear, easily understood sound.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	There are two ways telephones and hearing aids can connect with each other: Acoustically: the sound from the phone's speaker is picked up by the hearing aid's microphone.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	T-coils are also called induction coils because when the coil is placed in a magnetic field, an alternating electrical current is induced in the wire (Ross, 2002b; Ross, 2004).	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	Sources are electromagnetic fields, such as CRT computer monitors, older fluorescent lighting, some dimmer switches, many household electrical appliances and airplanes.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	In other words, speakers convert electrical signals into audible signals.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	When an electrical signal is applied to the voice coil, a magnetic field is created by the electric (electricity) current in the voice coil, making it a variable electromagnet.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	(electronics) Sensitivity is usually defined as so many decibels at 1 W electrical input, measured at 1 meter (except for headphones), often at a single frequency.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	7	http://www.britannica.com/topic-browse/Technology/8	The term is usually restricted to mechanical or electrical instruments that indicate instantaneous values of speed in revolutions per minute, rather than devices that count the number...	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	7	http://www.britannica.com/topic-browse/Technology/8	any form of renewable energy in which tidal action in the oceans is converted to electric power.	?	0.5789
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	The definition of sound says that it is a disturbance of energy that comes through matter as a wave, and that humans perceive sound by the sense of hearing.	?	0.5392
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	In a pure transportation sense sound energy has even been found to be capable of generating lift and propulsion directly upon objects.	?	0.5392
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Other studies into sound energy include the usage of various high-frequency waves to actually cancel out other sound pollution that is generated daily from daily life in urban settings.	?	0.5392
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	2	http://en.wikipedia.org/wiki/Megaphone	Morland favored a straight, tube-shaped speaking device, where an initial sound would reverberate in waves through the instrument and gradually become louder.	?	0.5392
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	6	http://en.wikipedia.org/wiki/Loudspeaker	Being unsuccessful in selling their product to telephone companies, in 1915 they changed strategy to public address, and named their product Magnavox.	?	0.5392
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	9	http://www.universetoday.com/75816/how-to-deflect-an-asteroid-with-today%E2%80%99s-technology/	THAT I’ve done some research on, but mostly in the context of doing it in the Main Asteroid Belt beyond Mars.	?	0.4482
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	10	http://physics.info/system-english/	This happened because the liquids dispensed was often mostly water (milk, beer, cider, wine, vinegar, spirits, medicines).	?	0.4482
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	3	http://www.linkstolearning.com/quizzes/nytest/index8088.htm	In which example could a thermometer be used to show that heat energy is being transferred?   a.	?	0.4285
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Sound pressure is the effect and sound power (energy) is the cause.	?	0.4266
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Sound energy can travel through substances such as, water, air, wood, or fire.	?	0.4266
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	In other words kinetic energy gives rise to sound energy.	?	0.4266
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Anything with sound is a good example of sound energy.	?	0.4266
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	3	http://www.linkstolearning.com/quizzes/nytest/index8088.htm	An electrical circuit is shown below.	?	0.4266
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	1	http://www.answers.com/mt/sound-energy	Sound energy lets us hear what is around us.	?	0.3869
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	9	http://www.universetoday.com/75816/how-to-deflect-an-asteroid-with-today%E2%80%99s-technology/	The two parts might then have enough energy to change their delta-vee enough to avoid Earth.	?	0.3869
11	Is it true that when a person speaks into a telephone, sound energy is changed mostly into electrical energy? 	electrical	4	http://en.wikipedia.org/wiki/Hearing_aid	Some of the advantages with this approach include improved sound quality, reduced case size, “open-fit” technology, and immediate patient fitting.	?	0.3800
