qid	question	focus	sid	url	sentence	annotationOpt
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(7)	http://www.ducksters.com/science/earth_science/wind.php	How is wind measured? Meteorologists use two main measurements to describe wind: direction and speed.	?	0.8408
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	How are weathering and erosion are alike? How are weathering and erosion are alike? They both involve earth and the atmosphere.	?	0.7998
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	What is weathering and erosion and explain weathering and erosion? What is weathering and erosion and explain weathering and erosion? weathering and erosion are steps that happen when it rains.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	What does weathering and erosion do to canyons? What does weathering and erosion do to canyons? Weathering and erosion deepens and widens canyons.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	Does weathering and erosion occur on the moon? Does weathering and erosion occur on the moon? Not like on Earth.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	Is weathering and erosion the same thing? Is weathering and erosion the same thing? No, though they are often confused.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	What causes weathering and erosion? What causes weathering and erosion? Atmospheric Erosion The Sun's heat causes surface rocks to expand and fracture, and moisture can evaporate.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	In what order do deposition weathering and erosion occur? In what order do deposition weathering and erosion occur? first the weathering happens which causes an erosion which makes deposition.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	How does weathering and erosion can change landforms? How does weathering and erosion can change landforms? Weathering is the breakdown of rocks into smaller fragments or ion in solution.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	A venn diagram for weathering and erosion? A venn diagram for weathering and erosion? Weathering is the breaking down of rock and erosion carries it away.	?	0.7521
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	Is weathering and erosion synonyms? Is weathering and erosion synonyms? *Are weathering and erosion synonyms.	?	0.7430
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(1)	http://en.wikipedia.org/wiki/Erosion	Enlarge A natural arch produced by the wind erosion of differentially weathered rock in Jebel Kharaz, Jordan.	?	0.7174
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(2)	http://www.answers.com/mt/weathering-and-erosion	The definition for erosion is the processbof moving weathered rock and soil by wind,water,and ice.	?	0.7174
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(3)	http://en.wikipedia.org/wiki/Wind	The wind barb shows the speed using "flags" on the end.	?	0.7174
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(4)	http://www.answers.com/topic/erosion	xicon: Erosion Top > > > xicon Removal of weathered rocks by moving water, wind, ice, or gravity.	?	0.7174
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(3)	http://en.wikipedia.org/wiki/Wind	Short bursts of high speed wind are termed gusts.	?	0.7164
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(3)	http://en.wikipedia.org/wiki/Wind	The thermal wind concept explains how differences in wind speed with height are dependent on horizontal temperature differences, and explains the existence of the jet stream.	?	0.7164
107	Is it true that wind speed and erosion are both used to describe weather? 	wind speed and erosion	Some(3)	http://en.wikipedia.org/wiki/Wind	Wind erosion generally occurs in areas with little or no vegetation, often in areas where there is insufficient rainfall to support vegetation.	?	0.7164
