qid	question	focus	sid	url	sentence	annotationOpt
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(2)	http://www.demos.org/blog/standardized-science-tests-or-substandard-tools	Here is a question from the : It rained on a hot summer afternoon and a puddle formed.	?	0.6479
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(6)	http://www.newyorker.com/magazine/2005/04/25/the-climate-of-man-i-2	The following winter, there was an unusually low snowfall, and in the summer of 2003 the melt was so great that, around Swiss Camp, five feet of ice were lost.	?	0.5392
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(3)	http://en.wikipedia.org/wiki/Everglades	Slower runoff also created an accumulation of almost 18 feet (5.5 m) of peat in the area.	?	0.5337
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(6)	http://www.newyorker.com/magazine/2005/04/25/the-climate-of-man-i-2	The wedges, which can be dozens or even hundreds of feet deep, tended to form in networks, so that when they melt they leave behind connecting diamond- or hexagonal-shaped depressions.	?	0.5097
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(6)	http://www.newyorker.com/magazine/2005/04/25/the-climate-of-man-i-2	Not only is runoff from coastal Greenland increasing; the volume of river discharge into the Arctic Ocean has been rising.	?	0.5097
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(7)	http://www.dewponds.co.uk/martin_experiments.htm	This was followed by a few dry and hot days, when artificial watering had to be resorted to to prevent cracking of the clay.	?	0.4940
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(7)	http://www.dewponds.co.uk/martin_experiments.htm	If a fine, light rain be continuous for some hours, this may, on the other hand, succeed in saturating the margin, and subsequent rain will run down into the pond.	?	0.4940
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(7)	http://www.dewponds.co.uk/martin_experiments.htm	Another matter referred to is that the deposition of dew on grass is more than that which falls on the water.	?	0.4940
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(8)	http://www.catlin.edu/upper/outdoor-program/trip-reports	From here we followed the PCT north- almost all snow covered, past several junctions, over some dramatic and beautiful streams to Deception Lakes.	?	0.4940
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(9)	https://user.xmission.com/~drudy/mtman/html/wyeth2.html	we found them without meat but we bought of them a lean dog of which we made supper and enough left for breakfast so tis rub and go.	?	0.4940
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(8)	http://www.catlin.edu/upper/outdoor-program/trip-reports	Over the next hour everyone made it down the long slope in their own style and we all breathed a sigh of relief as we kicked steps along the lakeshore.	?	0.4718
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(8)	http://www.catlin.edu/upper/outdoor-program/trip-reports	Several also did The Crawl, wriggling through two tree casts in the lava flow that now make a rough, hard, narrow tunnel that was today rather damp.	?	0.4718
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(9)	https://user.xmission.com/~drudy/mtman/html/wyeth2.html	Snowed and rained all last night hard and today so we are blessed with about 8 inches of slush makes every thing very uncomfortable did not move camp.	?	0.4718
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(6)	http://www.newyorker.com/magazine/2005/04/25/the-climate-of-man-i-2	The key question now is: What is the dominant one, the more melt or the increase?” Greenland’s ice sheet is the second-largest on earth.	?	0.4700
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(9)	https://user.xmission.com/~drudy/mtman/html/wyeth2.html	Went up the Walla Walla River about 7 mils and raised a deposit of goods which I had made in the ground there fearing that some of Capt.	?	0.4700
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(10)	http://reflectionsinpuddles.com/	 “Could I go back on the helicopter please?” We were marched into the cage, next to the winch room – it didn’t look like an elevator to me.	?	0.4592
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(10)	http://reflectionsinpuddles.com/	Can you imagine being in a huge domed area made entirely from your granite counter top? Sounds echoed from the smooth rounded walls and ceiling.	?	0.4592
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(10)	http://reflectionsinpuddles.com/	“Are you sure you heard correctly? Look why don’t we go back and finish the job then we can decide what to do.	?	0.4592
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(8)	http://www.catlin.edu/upper/outdoor-program/trip-reports	We made the 100 yard walk to our hotel: the Izaak Walton Inn where we deposited our bags into our own separate house apart from the main lodge.	?	0.4478
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(9)	https://user.xmission.com/~drudy/mtman/html/wyeth2.html	and made 12 miles to a little creek in the afternoon made 13 miles to pretty large creek and camped for the night the whole course this day about W.N.W.	?	0.4478
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(2)	http://www.demos.org/blog/standardized-science-tests-or-substandard-tools	After several hours, the puddle was gone.	?	0.4331
314	It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Is it true that deposition followed by runoff made the puddle form and then disappear? 	deposition followed by runoff	Some(7)	http://www.dewponds.co.uk/martin_experiments.htm	A storm on June 24 and following night gave 4 inches of water in the pond, and with the swelling of the clay the cracks disappeared.	?	0.4177
