qid	question	focus	sid	url	sentence	annotationOpt
38	Is it true that an onion is a fruit? 	an onion	2	https://answers.yahoo.com/question/index?qid=20090224123330AAY5QfK	meat better 2 0 Comment ity?show=WLYRO4SWZF3SYW6QDDLSCWTWLI&t=g Bill Z answered 6 years ago tomato is a fruit, onion is a vegetable, but what difference does it make? they taste good.	?	0.8408
38	Is it true that an onion is a fruit? 	an onion	2	https://answers.yahoo.com/question/index?qid=20090224123330AAY5QfK	4 0 Comment vity?show=BDZ7K4ZC6POZTPI3PAZPEMJW7E&t=g Jay L answered 6 years ago tomato fruit, onion vegetable.	?	0.7837
38	Is it true that an onion is a fruit? 	an onion	7	http://en.wikipedia.org/wiki/List_of_companion_plants	Onion Allium cepa Beets, beans, brassicas, cabbage, broccoli, carrots, lettuce, cucumbers, peppers, passion fruit, strawberries.	?	0.7837
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	cepa belong to the "common onion group" (A.	?	0.7157
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	Onion seeds are short lived and fresh seed germinates better.	?	0.7070
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	Onion sets are produced by sowing seed thickly in early summer in poor soil and the small bulbs produced are harvested in the autumn.	?	0.7070
38	Is it true that an onion is a fruit? 	an onion	7	http://en.wikipedia.org/wiki/List_of_companion_plants	Alliums inter-planted with carrots confuse onion and carrot flies.	?	0.6282
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	In North America, sliced onions are battered and g deep fried and served as onion rings.	?	0.6195
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	Onion skins have been used to produce a yellow-brown dye.	?	0.6195
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	Where this is followed, the Egyptian onion is named A.	?	0.6195
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	d, highly efficient and economical method of Agrobacterium-mediated in planta transient transformation in living onion epidermis".	?	0.6195
38	Is it true that an onion is a fruit? 	an onion	6	http://www.yourdictionary.com/onion	Let onion atoms lurk within the bowl, And, half-suspected, animate the whole.	?	0.6195
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	fistulosum), the Egyptian onion (A.	?	0.6110
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	×proliferum), and the Canada onion (A.	?	0.6110
38	Is it true that an onion is a fruit? 	an onion	1	http://en.wikipedia.org/wiki/Onion	×proliferum), and Canada onion (A.	?	0.6110
