qid	question	focus	sid	url	sentence	annotationOpt
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	9	http://www.answers.com/mt/seed-germination	How does seed germination work? How does seed germination work? First, the root of the baby plant grows out of the seed.	?	0.8408
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	5	http://en.wikipedia.org/wiki/Parasitic_plant	Root parasitic plant seeds tend to use chemical cues for germination.	?	0.7840
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	6	http://education-portal.com/academy/lesson/apical-meristem-definition-function-quiz.html	Germination produces a root, which begins to grow down into the soil to anchor the growing plant and to pull in necessary water and nutrients.	?	0.7430
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	5	http://en.wikipedia.org/wiki/Parasitic_plant	Both root and stem parasitic plants have evolved to use one or more means of finding their hosts in order to germinate.	?	0.7160
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	5	http://en.wikipedia.org/wiki/Parasitic_plant	Stem parasitic plants unlike most root plants germinate using the resources inside its endosperm and are able to survive for a small amount of time.	?	0.7160
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	1	http://en.wikipedia.org/wiki/Seed	(1993) Seed germination in desert plants.	?	0.7157
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	1	http://en.wikipedia.org/wiki/Seed	Orchids and a few other groups of plants are y mycoheterotrophs which depend on mycorrhizal fungi for nutrition during germination and the early growth of the seedling.	?	0.7070
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	4	http://www.sparknotes.com/biology/plants/intro/summary.html	The roots of a plant function in the storage of nutrients, the acquisition of water and minerals (from the soil), and the anchoring of the plant to the substrate.	?	0.6763
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	4	http://www.sparknotes.com/biology/plants/intro/summary.html	Plant stems (or trunks, as they are called in trees) function primarily in nutrient transport and physical support.	?	0.6763
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	7	http://www.britannica.com/EBchecked/topic/24667/angiosperm	In many tropical rain forest trees, large woody prop //semantic.britannica.com/accepted_headword/core/86778/buttress-root roots develop from adventitious roots on antic.britannica.com/accepted_headword/core/271743/horizontal horizontal branches and provide additional anchorage and support.	?	0.6748
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	3	http://en.wikipedia.org/wiki/Plant_physiology	Stress from water loss, changes in air chemistry, or crowding by other plants can lead to changes in the way a plant functions.	?	0.6744
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	3	http://en.wikipedia.org/wiki/Plant_physiology	When the mineral nutrients in the soil are dissolved in water, plant roots absorb nutrients readily, soil is no longer required for the plant to thrive.	?	0.6744
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	7	http://www.britannica.com/EBchecked/topic/24667/angiosperm	Most monocotyledons have adventitious roots; examples include orchids, bromeliads, and many other epiphytic plants in the tropics.	?	0.6744
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	1	http://en.wikipedia.org/wiki/Seed	This tissue becomes the food the young plant will consume until the roots have developed after germination.	?	0.6735
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	3	http://en.wikipedia.org/wiki/Plant_physiology	Enlarge A germination rate experiment Plant physiology is a subdiscipline of botany concerned with the functioning, or physiology, of .	?	0.6735
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	9	http://www.answers.com/mt/seed-germination	What happens when seeds germinate? What happens when seeds germinate? New plants are established.	?	0.6461
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	2	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section2.rhtml	In addition to this transport function, vascular tissues also support the plant.	?	0.6240
279	Is it true that the functions of a plants roots are to support the plant and aid in germination? 	aid in germination	3	http://en.wikipedia.org/wiki/Plant_physiology	Roots and rhizoids function to anchor the plant and acquire minerals in the soil.	?	0.6240
