qid	question	focus	sid	url	sentence	annotationOpt
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Such liquid crystal thermometers (which use thermochromic liquid crystals) are also used in mood rings and used to measure the temperature of water in fish tanks.	?	0.8408
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	He therefore built a constant volume air thermometer.	?	0.7837
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Galileo thermometers are used to measure indoor air temperature, due to their limited measurement range.	?	0.7837
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	6	http://www.answers.com/topic/temperature-and-heat	Real-Life Applications Evolution of the Thermometer A thermometer is a device that gauges temperature by measuring a temperature-dependent property, such as the expansion of a liquid in a sealed tube.	?	0.7837
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	6	http://www.answers.com/topic/temperature-and-heat	Volume Gas Thermometers Whereas most liquids and solids expand at an irregular rate, gases tend to follow a fairly regular pattern of expansion in response to increases in temperature.	?	0.7837
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	You measure the temperature of a substance by measuring the expansion of the liquid in the thermometer.	?	0.7837
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	1	http://en.wikipedia.org/wiki/Alcohol_thermometer	The range of usefulness of the thermometer is set by the boiling point of the liquid used.	?	0.7750
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Many empirical thermometers rely on the constitutive relation between pressure, volume and temperature of their thermometric material.	?	0.7750
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Conventional thermometers cannot measure the temperature of an object which is smaller than a micrometer, and new methods and materials have to be used.	?	0.7750
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	5	http://www.school-for-champions.com/science/matter_kinetic_theory.htm	A thermometer is used to measure the temperature and put it into temperature degrees instead of kinetic energy units.	?	0.7750
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	Mercury and alcohol are often used in thermometers because they remain liquids over a large temperature range.	?	0.7750
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	Thermostat car thermomemeter Some thermometers, often used on the outside of aquariums, contain liquid crystals that change color based on temperature.	?	0.7750
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	1	http://en.wikipedia.org/wiki/Alcohol_thermometer	Ethanol-filled thermometers are used in preference to mercury for meteorological measurements of minimum temperatures and can be used down to −70 °C (-94 ºF).	?	0.7339
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Determining the temperature of a pot of hot liquid required the user to leave the thermometer in the hot liquid until after reading it.	?	0.7339
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Alcohol thermometers, infrared thermometers, mercury-in-glass thermometers, recording thermometers, thermistors, and Six's thermometers are used in meteorology and climatology in various levels of the atmosphere and oceans.	?	0.7339
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	4	http://www.physicsforums.com/showthread.php?t=174853	As for the part about how the liquid would expand more now at 100 degrees than before, that would be termed the "sensitivity" of the thermometer.	?	0.7339
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	6	http://www.answers.com/topic/temperature-and-heat	Early Thermometers: the Search for a Temperature Scale The first true thermometer, built by Ferdinand II, Grand Duke of (1610-1670) in 1641, used alcohol sealed in glass.	?	0.7339
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	6	http://www.answers.com/topic/temperature-and-heat	Therefore alcohol, which responds in a much more uniform fashion to changes in temperature, soon took the place of water, and is still used in many thermometers today.	?	0.7339
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	7	http://education-portal.com/academy/lesson/chemistry-lab-equipment-supplies-glassware-more.html	The burette is used for precisely measuring the volume of a liquid.	?	0.7212
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	1	http://en.wikipedia.org/wiki/Alcohol_thermometer	With increasing temperature, the volume of liquid expands and the meniscus moves up the capillary.	?	0.7070
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	5	http://www.school-for-champions.com/science/matter_kinetic_theory.htm	In liquids, the movement is somewhat constrained by the volume of the liquid.	?	0.7070
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	A change in temperature causes a small change in the volume of the liquid.	?	0.7070
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Secondary thermometers are most widely used because of their convenience.	?	0.6962
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Thermometers are used in the roduction of candy.	?	0.6962
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	A history of the thermometer and its use in meteorology.	?	0.6962
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	Thermometer yellow Some thermometers involve the use of bimetal strips.	?	0.6962
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	Thermometers can measure temperature because of thermal expansion.	?	0.6962
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	3	http://en.wikipedia.org/wiki/Thermometer	Thermometers are used in roadways in cold weather climates to help determine if icing conditions exist.	?	0.6875
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	6	http://www.answers.com/topic/temperature-and-heat	In a volume gas thermometer, an empty container is attached to a glass tube containing mercury.	?	0.6875
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	6	http://www.answers.com/topic/temperature-and-heat	Resistance thermometers are highly reliable, but expensive, and primarily are used for very precise measurements.	?	0.6875
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	However, this effect is magnified when the liquid expands in the very thin tube of the thermometer.	?	0.6875
23	Is it true that a thermometer is used to measure the volume of a liquid? 	thermometer	9	http://education-portal.com/academy/lesson/what-is-temperature-definition-lesson-quiz.html	When you insert a thermometer into a hot substance, the liquid inside the thermometer expands and rises.	?	0.6875
