qid	question	focus	sid	url	sentence	annotationOpt
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	3	http://www.brainpop.com/educators/community/lesson-plan/gravity-activities-for-kids/	Hold up a sheet of paper and a crumpled ball of paper and drop them both at the same time.	?	0.7840
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	6	http://en.wikipedia.org/wiki/Korean_paper	As the final blow to hanji, western methods of paper mass production were introduced in 1884.	?	0.6218
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	2	http://www.bbc.co.uk/schools/gcsebitesize/science/add_aqa_pre_2011/forces/kineticenergyrev4.shtml	Example A bullet with a mass of 0.03 kg leaves a gun at 1000 m/s.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	8	http://en.wikipedia.org/wiki/Water_rocket	For example: salt can be added to increase the density of the reaction mass resulting in a higher specific impulse.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	8	http://en.wikipedia.org/wiki/Water_rocket	Soap is also sometimes used to create a dense foam in the rocket which lowers the density of the expelled reaction mass but increases the duration of thrust.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	8	http://en.wikipedia.org/wiki/Water_rocket	Depending on the thrust of the rocket propulsion system, a rocket requires a minimum mass to overcome the deleterious effects of drag.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	8	http://en.wikipedia.org/wiki/Water_rocket	For example, the greater the thrust/the less the original weight of the rocket, the more weight or mass must be added to the rocket to insure maximum apogee.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	8	http://en.wikipedia.org/wiki/Water_rocket	The straw with the greater mass will travel further, provided that there is sufficient thrust to overcome the ballast or extra mass.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	8	http://en.wikipedia.org/wiki/Water_rocket	It is best if they are placed near the back of the bottle where the center of mass is found.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	8	http://en.wikipedia.org/wiki/Water_rocket	If the centre of mass is placed forward of the fins, the rocket will nose dive.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	10	http://en.wikipedia.org/wiki/Graphene	This pseudo-relativistic description is restricted to the hemistry) chiral limit, i.e., to vanishing rest mass M0, which leads to interesting additional features: v_F\, \vec \sigma \cdot \nabla \psi(\mathbf{r})\,=\,E\psi(\mathbf{r}).	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	10	http://en.wikipedia.org/wiki/Graphene	Berry’s phase arises due to the zero effective carrier mass near the Dirac points.	?	0.5789
332	A student crumples up a sheet of paper. Is it true that mass has changed? 	mass	10	http://en.wikipedia.org/wiki/Graphene	An electron traveling from a positive-mass region to a negative-mass region must cross an intermediate region where its mass once again becomes zero.	?	0.5789
