qid	question	focus	sid	url	sentence	annotationOpt
148	Is it true that living things depend on energy from water? 	water	5	http://www.answers.com/mt/biotic-and-abiotic-factors	Example of biotic and abiotic factors? Example of biotic and abiotic factors? Biotic simply means a living thing or a thing in earth that has life.	?	0.7998
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	All known forms of life depend on water.	?	0.6692
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	The energy is supplied by the motion of water.	?	0.6692
148	Is it true that living things depend on energy from water? 	water	2	http://www.bbc.co.uk/schools/gcsebitesize/science/add_aqa_pre_2011/foodchains/foodchains1.shtml	It uses light energy to convert carbon dioxide and water into glucose.	?	0.6605
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	Thus aquatic plants can live in water because sunlight can reach them.	?	0.6605
148	Is it true that living things depend on energy from water? 	water	4	http://www.portageinc.com/community/pp/plant.aspx	Second, along with carbon dioxide and water the plant uses that sunlight to produce energy, glucose, as fuel for itself.	?	0.6605
148	Is it true that living things depend on energy from water? 	water	5	http://www.answers.com/mt/biotic-and-abiotic-factors	Their abiotic factors would be things such as water, sunlight, soil, and air.	?	0.6605
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	In anabolism, water is removed from molecules (through energy requiring enzymatic chemical reactions) in order to grow larger molecules (e.g.	?	0.6480
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	The state of water on a planet depends on ambient pressure, which is determined by the planet's gravity.	?	0.6476
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	Photosynthetic cells use the sun's energy to split off water's hydrogen from oxygen.	?	0.6476
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	Thales, a monist, believed further that all things are made from water.	?	0.6476
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	xicon: Biosphere Top > > > xicon The part of Earth's crust, water, and atmosphere where living organisms can survive.	?	0.6476
148	Is it true that living things depend on energy from water? 	water	9	http://www.britannica.com/EBchecked/topic/66191/biosphere	Water is a major predisposing factor, for all life depends on it.	?	0.6476
148	Is it true that living things depend on energy from water? 	water	9	http://www.britannica.com/EBchecked/topic/66191/biosphere	All life on Earth depends ultimately upon green //semantic.britannica.com/accepted_headword/core/463192/plant plants, as well as upon water.	?	0.6476
148	Is it true that living things depend on energy from water? 	water	1	http://en.wikipedia.org/wiki/Life	ophysicists have commented that living things function on ive entropy.	?	0.6304
148	Is it true that living things depend on energy from water? 	water	4	http://www.portageinc.com/community/pp/plant.aspx	Living things obtain the needed resources for photosynthesis from the physical world.	?	0.6304
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	The biosphere is characterized by the of living things and their environments.	?	0.6304
148	Is it true that living things depend on energy from water? 	water	1	http://en.wikipedia.org/wiki/Life	The activity of an organism depends on the total activity of its cells, with spiration energy flow occurring within and between them.	?	0.6195
148	Is it true that living things depend on energy from water? 	water	1	http://en.wikipedia.org/wiki/Life	Vitalism included the idea that there was a fundamental difference between organic and inorganic material, and the belief that organic material can only be derived from living things.	?	0.6191
148	Is it true that living things depend on energy from water? 	water	1	http://en.wikipedia.org/wiki/Life	One systemic definition of life is that living things are on self-organizing and autopoietic (self-producing).	?	0.6191
148	Is it true that living things depend on energy from water? 	water	5	http://www.answers.com/mt/biotic-and-abiotic-factors	Consumers do not have the ability to produce or capture energy on their own and depend on the producers.	?	0.6191
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	The Carbon and Nitrogen Cycles Carbon, for instance, is present in all living things and is integral to the scientific definition of the word organic.	?	0.6191
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	The latter term does not, as is popularly believed, refer only to living and formerly living things, their parts, and their products, such as or .	?	0.6191
148	Is it true that living things depend on energy from water? 	water	9	http://www.britannica.com/EBchecked/topic/66191/biosphere	The biosphere is a global mantic.britannica.com/accepted_headword/core/178597/ecosystem ecosystem composed of living organisms (biota) and the abiotic (nonliving) factors from which they derive /semantic.britannica.com/accepted_headword/core/187171/energy energy and nutrients.	?	0.6191
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	The excellence of water appears in its benefiting all things, and in its occupying, without striving (to the contrary), the low place which all men dislike.	?	0.6070
148	Is it true that living things depend on energy from water? 	water	4	http://www.portageinc.com/community/pp/plant.aspx	More specifically, organisms take solar energy (light), water (H2O), and carbon dioxide (CO2) and use these to produce glucose (C6H12O6) and oxygen (O2).	?	0.6066
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	The only difference is that evaporation involves the upward movement of water from nonliving sources, while transpiration is the evaporation of moisture from living sources.	?	0.6066
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	The biosphere is a closed and self-regulating system (see ), sustained by grand-scale cycles of energy and of materials-in particular, carbon, oxygen, nitrogen, certain minerals, and water.	?	0.6066
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	Water is a transparent fluid which forms the world's streams, lakes, oceans and rain, and is the major constituent of the fluids of living things.	?	0.6051
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	All living cells use such fuels and oxidize the hydrogen and carbon to capture the sun's energy and reform water and CO2 in the process (cellular respiration).	?	0.6051
148	Is it true that living things depend on energy from water? 	water	3	http://en.wikipedia.org/wiki/Water	In the Qur'an it is stated that "Living things are made of water" and it is often used to describe paradise.	?	0.6051
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	Among these elements is carbon, a part of all living things, which also cycles through the nonliving realms of soil, water, and air—just one of many vital biogeo-chemical cycles.	?	0.6051
148	Is it true that living things depend on energy from water? 	water	7	http://www.answers.com/topic/biosphere	Encyclopedia: Top > > > Encyclopedia biosphere, irregularly shaped envelope of the earth's air, water, and land encompassing the heights and depths at which living things exist.	?	0.6051
