qid	question	focus	sid	url	sentence	annotationOpt
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	The compressibility for a typical liquid or solid is 10−6 (unit) bar−1 (1 bar = 0.1 MPa) and a typical thermal expansivity is 10−5 elvin K−1.	?	0.7164
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Example of deposition: Change of water vapor into ice directly in sub freezing air.	?	0.7164
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	8	http://physics.info/phases/	A pressure cooker reduces cooking times by forcing water to remain a liquid at temperatures much higher than would be possible in an ordinary pot.	?	0.6748
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	After that level, matter start changing its phase from solid to liquid.	?	0.6251
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	To determine volumetric mass density, one must first discount the volume of the void fraction.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Liquid to gas phase change of these materials is not practical for thermal storage usage because high pressure and large volumes are required for storing these materials in gas state.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	While gradually a gas changes to solid in two steps: When the heat is removed from the gas then its temperature reduces to a certain level.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	It happens in the following way: Initially when solid is heated its temperature rises to some level.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Now till this level we see that we have both solid and liquid because solid is converting in liquid.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Solid to Gas Phase Change can also occur in steps: When the heat is added to a solid matter then its temperature raises to a certain level.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	When whole solid is transformed into liquid and more heat is absorbed by it, temperature of liquid rises to a certain point known as boiling point.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Triple point is a point in the phase diagram representing particular pressure and temperature at which the solid , liquid and vapor can co-exist.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	3	http://en.wikipedia.org/wiki/Mixing_(process_engineering)	With the right equipment, it is possible to mix a solid, liquid or gas into another solid, liquid or gas.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	3	http://en.wikipedia.org/wiki/Mixing_(process_engineering)	An everyday example of this type of mixing is the production of milkshakes from liquid milk and solid ice cream.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	8	http://physics.info/phases/	These changes are driven by the concentration of liquid molecules in the atmosphere.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	8	http://physics.info/phases/	The most energetic vapor molecules present in the atmosphere are fighting their way into the liquid.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	8	http://physics.info/phases/	The most energetic liquid molecules are fighting their way out into the atmosphere.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	8	http://physics.info/phases/	The commonly accepted temperature for water's glass phase transition 136 K at one atmosphere.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	9	http://www.answers.com/topic/mass-density-and-volume	Molecules of (MgO), which can be extracted from sea water and used in making , have an average mass much higher than for water: 40.304 amu.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	9	http://www.answers.com/topic/mass-density-and-volume	To determine the answer, one must drop the sample in a of water with graduated units of measure clearly marked.	?	0.6205
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	The density, or more precisely, the volumetric mass density, of a substance is its mass per unit volume.	?	0.6029
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Endothermic Phase change examples: When a solid changes to a liquid by absorbing heat it is known as melting.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	The state changes from gas to liquid then liquid to solid as we go on cooling.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	When the material is changed from liquid to solid, large amount of heat is released.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Latent heat storage of phase change materials can be obtained by following phase changes: Solid to Solid Solid to Liquid Solid to Gas Liquid to Gas.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	But solid to liquid is the only phase change which is used for phase change materials.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Gas to Solid Phase Change Gas to solid phase change can occur directly or into steps: Gas to Liquid and then Liquid to Solid.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Solid to Liquid Phase Change When a solid changes to a liquid by absorbing heat it is known as Melting.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Liquid to Solid Phase Change The Change of liquid phase to solid phase by releasing heat energy is called freezing.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	It happens in the following way: As we remove heat from liquid its temperature reduces till a point which is freezing point and after that it starts converting into solid.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Liquid to solid phase change occurs by releasing heat energy; hence it is exothermic in nature.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	This is how liquid to gas phase change occurs.Example : Evaporation of water into steam.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	9	http://www.answers.com/topic/mass-density-and-volume	Just as one liter of water, or one liter of mercury, has a certain mass, a mole of any given substance has its own particular mass, expressed in grams.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	10	http://www.school-for-champions.com/science/matter_states_changing.htm	Order of changes When heat is applied to a material, its change in state typically goes from solid to liquid to gas.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	10	http://www.school-for-champions.com/science/matter_states_changing.htm	When a material is cooled, its change in state typically goes from gas to liquid to solid.	?	0.5854
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	Density is an intensive property in that increasing the amount of a substance does not increase its density; rather it increases its mass.	?	0.5808
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	In the case of non-compact materials, one must also take care in determining the mass of the material sample.	?	0.5808
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Phase Change Energy Solutions Today's buildings needs are reliable, robust, high thermal performance solutions, which increase energy efficiency, prevent loss of heat, controls solar gain over their lifetime.	?	0.5808
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	3	http://en.wikipedia.org/wiki/Mixing_(process_engineering)	Mixing is performed to allow heat and/or mass transfer to occur between one or more steams, components or phases.	?	0.5808
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	9	http://www.answers.com/topic/mass-density-and-volume	In the case of magnesium oxide, the oxygen is bonded to just one other atom—but magnesium, with an average atomic mass of 24.304, weighs much more than hydrogen.	?	0.5808
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	9	http://www.answers.com/topic/mass-density-and-volume	One of the interesting things about density, as distinguished from mass and volume, is that it has nothing to do with the amount of material.	?	0.5808
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	9	http://www.answers.com/topic/mass-density-and-volume	Clearly it is not gold, but what is it? Given the figures for mass and volume, its density is equal to 11.34 g/cm3—which happens to be the density of lead.	?	0.5808
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	Mathematically, density is defined as mass divided by volume: \rho = \frac{m}{V}, where ρ is the density, m is the mass, and V is the volume.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	Increasing the pressure on an object decreases the volume of the object and thus increases its density.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	Increasing the temperature of a substance (with a few exceptions) decreases its density by increasing its volume.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	From the equation for density (ρ = m / V), mass density has units of mass divided by volume.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	As there are many units of mass and volume covering many different magnitudes there are a large number of units for mass density in use.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	In industry, other larger or smaller units of mass and or volume are often more practical and US customary units may be used.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	The mass is normally measured with a cale or balance; the volume may be measured directly (from the geometry of the object) or by the displacement of a fluid.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	In the case of dry sand, sand is so much denser than air that the buoyancy effect is commonly neglected (less than one part in one thousand).	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	1	http://en.wikipedia.org/wiki/Density	Mass (massic) concentration of each given component ρi in a solution sums to density of the solution.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	These states or phase can be of various types: Liquid Gas Solid Every state has its own characteristic properties, Plasma is another state possible in rare cases.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	When a solid changes to gas directly by adding heat then it is known as sublimation.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Now from Point A to B we have both solid and liquid as solid is converting into the liquid.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	Again if heat is applied to the liquid at point C its temperature raises and rise continuously till point D.	?	0.5789
192	Is it true that increasing the mass is one way to change water from a liquid to a solid? 	increasing the mass	2	http://physics.tutorvista.com/thermodynamics/phase-change.html	The liquid then passes through an expansion device where it is vaporized.	?	0.5789
