qid	question	focus	sid	url	sentence	annotationOpt
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	2	http://www.answers.com/topic/migration-and-navigation	How It Works Reasons for Migration Why do animals migrate? Seasonal temperature changes, of course, are a factor, as in the well-known instance of birds flying south for the winter.	?	0.8408
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	4	http://idahoptv.org/dialogue4kids/season13/animal_migration/facts.cfm	So migration is really not just for the birds! Migrating butterflies Why Migrate? Caribou Most animals that migrate live in places that have definite seasons.	?	0.8408
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	1	http://en.wikipedia.org/wiki/Bird_migration	Bird migration is the regular seasonal movement, often north and south along a flyway between breeding and wintering grounds, undertaken by many species of birds.	?	0.7164
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	1	http://en.wikipedia.org/wiki/Bird_migration	(animal migration) Satellite tracking of day migrating raptors such as Ospreys and Honey Buzzards has shown that older individuals are better at making corrections for wind drift.	?	0.7164
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	4	http://idahoptv.org/dialogue4kids/season13/animal_migration/facts.cfm	Red-tailed hawks are a good example of a kind of bird that is a D4K Glossary migrant.	?	0.7164
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	9	http://www.yourdictionary.com/migration	(noun) An example of migration is geese flying south for the winter....	?	0.7164
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	9	http://www.yourdictionary.com/migration	An example of migration is geese flying south for the winter.	?	0.7164
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	2	http://www.answers.com/topic/migration-and-navigation	Most such migration is seasonal, a primary example being birds' flight south for the winter.	?	0.6265
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	2	http://www.answers.com/topic/migration-and-navigation	For North American birds migrating south for the winter, one of the most commonly used "flyways" is across the Gulf of Mexico, a journey of 500-680 mi.	?	0.6265
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	1	http://en.wikipedia.org/wiki/Bird_migration	The migrating birds bypass the latitudes where other populations may be sedentary, where suitable wintering habitats may already be occupied.	?	0.6205
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	1	http://en.wikipedia.org/wiki/Bird_migration	A common pattern in North America is clockwise migration, where birds flying North tend to be further West, and flying South tend to shift Eastwards.	?	0.6205
168	Is it true that a bird migrating south is an example of an animal adapting to a change in the environment? 	a bird migrating south	1	http://en.wikipedia.org/wiki/Bird_migration	Certain areas, because of their location, have become famous as watchpoints for migrating birds.	?	0.6205
