qid	question	focus	sid	url	sentence	annotationOpt
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(1)	http://en.wikipedia.org/wiki/Trophic_level	Level 1: Plants and algae make their own food and are called primary producers.	?	0.8408
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(2)	http://www.answers.com/mt/green-plants	Are green plants considered to be decomposers? Are green plants considered to be decomposers? No, actually green plants are producers and microbes are decomposers.	?	0.8408
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(2)	http://www.answers.com/mt/green-plants	Green plants are important to animals because the plants? Green plants are important to animals because the plants? produce food and give off oxygen.	?	0.8408
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(2)	http://www.answers.com/mt/green-plants	What are green plants called? What are green plants called? Green plants are called autotrophs, because they make their own food through photosynthesis.	?	0.8408
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(6)	http://education-portal.com/academy/lesson/ecology-producer-definition-lesson-quiz.html	We also recommend watching and What Are Producers? Producers are organisms that can make their own energy through biochemical processes (a process in living things that involves chemical reactions).	?	0.8408
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(9)	http://www.miseagrant.umich.edu/lessons/lessons/by-broad-concept/life-science/food-chains-and-webs/	Green plants, called producers, form the basis of the aquatic food chain.	?	0.8408
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(9)	http://www.miseagrant.umich.edu/lessons/lessons/by-broad-concept/life-science/food-chains-and-webs/	They’re called producers, because they make their own food by converting sunlight through photosynthesis.	?	0.8408
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(2)	http://www.answers.com/mt/green-plants	Give three uses which green plants make of glucose? Give three uses which green plants make of glucose? Building --> To make larger molecules out of smaller ones.	?	0.7998
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(2)	http://www.answers.com/mt/green-plants	In what process do green plants make food in their leaves? In what process do green plants make food in their leaves? Plants make their food through photosynthesis.	?	0.7998
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(2)	http://www.answers.com/mt/green-plants	How does chlorophyll help green plants? How does chlorophyll help green plants? Chlorophyll help plant's process of photosynthesis which helps to make sugar such as glucose.	?	0.7998
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(8)	http://scienceline.ucsb.edu/getkey.php?key=2653	Like all green plants, Venus flytraps use their leaves to harness energy from the sun and make their own food; they use carbon dioxide (CO2) to make energy-rich carbohydrates.	?	0.7998
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(1)	http://en.wikipedia.org/wiki/Trophic_level	Here primary producers manufacture food through a process called chemosynthesis.	?	0.7931
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(1)	http://en.wikipedia.org/wiki/Trophic_level	Animals that eat primary producers (like plants) are called herbivores.	?	0.7931
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(7)	http://dictionary.reference.com/browse/food+chain	A food chain begins with a producer, usually a green plant or alga that creates its own food through .	?	0.7622
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(2)	http://www.answers.com/mt/green-plants	When plants make their food through photosynthesis, they end up producing CO2.	?	0.7575
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(6)	http://education-portal.com/academy/lesson/ecology-producer-definition-lesson-quiz.html	Also called autotrophs, the usual way producers make energy is through photosynthesis.	?	0.7575
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(3)	http://en.wikipedia.org/wiki/Autotroph	They are the producers in a food chain, such as plants on land or algae in water, in contrast to heterotrophs as consumers of autotrophs.	?	0.6931
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(5)	http://en.wikipedia.org/wiki/Plant	Plants are the producers in most terrestrial ecosystems and form the basis of the food web in those ecosystems.	?	0.6931
417	Is it true that since green plants make their own food, they are called producers? 	producers	Some(6)	http://education-portal.com/academy/lesson/ecology-producer-definition-lesson-quiz.html	Since producers are the basis of all food chains and webs, they are the first step in the transfer of the sun's energy.	?	0.6931
