qid	question	focus	sid	url	sentence	annotationOpt
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	6	http://education-portal.com/academy/lesson/plant-hormones-chemical-control-of-growth-and-reproduction.html	Some produce farmers will spray artificial auxins on plants - such as apples or pears - in order to increase the size of the fruits.	?	0.7430
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	4	http://www.britannica.com/EBchecked/topic/24667/angiosperm	These secondary roots further produce their own smaller lateral roots (tertiary roots).	?	0.7164
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	4	http://www.britannica.com/EBchecked/topic/24667/angiosperm	The result is several large, positively geotropic roots that produce higher-order roots, which may also grow to the same size.	?	0.7164
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	4	http://www.britannica.com/EBchecked/topic/24667/angiosperm	Most monocotyledons have adventitious roots; examples include orchids, bromeliads, and many other epiphytic plants in the tropics.	?	0.7164
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	4	http://www.britannica.com/EBchecked/topic/24667/angiosperm	semantic.britannica.com/accepted_headword/core/242106/grass Grasses (family Poaceae) and many other c.britannica.com/accepted_headword/core/340987/monocotyledon monocotyledons produce fibrous root systems with the development of adventitious roots.	?	0.7164
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	6	http://education-portal.com/academy/lesson/plant-hormones-chemical-control-of-growth-and-reproduction.html	Some dwarf plant species don't produce enough gibberellins to make the stem elongate - causing the short stature.	?	0.7164
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	8	http://simple.wikipedia.org/wiki/Plant	Lower plants such as moss and ferns produce spores.	?	0.7160
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	9	http://www.ducksters.com/science/biology/flowering_plants.php	flower,plants,flowering,biology,life,learn,science,kids,fun,children,study,education Kids learn about flowering plants in the science of biology including their life-cycle, structures of a flower, fruit, seeds, and pollination.	?	0.7160
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	1	http://en.wikipedia.org/wiki/Edible_plant_stem	Most plants are made up of roots, stems, eaves, flowers, buds and produce fruits containing seeds.	?	0.7146
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	3	http://en.wikipedia.org/wiki/Plant_stem	Stems have four main functions which are: Support for and the elevation of leaves, flowers and fruits.	?	0.6763
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	5	http://en.wikipedia.org/wiki/Glossary_of_plant_morphology	Stolon – A branch that forms near the base of the plant and grows horizontally and roots and produces new plants at the nodes or apex.	?	0.6763
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	5	http://en.wikipedia.org/wiki/Glossary_of_plant_morphology	t stem Stem – vascular tissue that provides support for the plant, Stolon – a horizontally growing stem similar to a rhizome, produced near the base of the plant.	?	0.6763
277	Is it true that the functions of a plants roots are to support the plant and produce fruit? 	produce fruit	4	http://www.britannica.com/EBchecked/topic/24667/angiosperm	In many tropical rain forest trees, large woody prop //semantic.britannica.com/accepted_headword/core/86778/buttress-root roots develop from adventitious roots on antic.britannica.com/accepted_headword/core/271743/horizontal horizontal branches and provide additional anchorage and support.	?	0.6748
