qid	question	focus	sid	url	sentence	annotationOpt
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	1	http://en.wikipedia.org/wiki/Fish	A few other fish have structures resembling labyrinth organs in form and function, most notably (fish) snakeheads, alidae pikeheads, and the Clariidae catfish family.	?	0.7164
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	1	http://en.wikipedia.org/wiki/Fish	Main article: Overfishing Overfishing is a major threat to edible fish such as cod and tuna.	?	0.7164
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	3	http://en.wikipedia.org/wiki/Fish_gill	A few other fish have structures resembling labyrinth organs in form and function, most notably (fish) snakeheads, alidae pikeheads, and the Clariidae catfish family.	?	0.7164
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	5	http://en.wikipedia.org/wiki/Fish_scale	The outer body of many fish is covered with scales, which are part of the fish's integumentary system.	?	0.7164
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	5	http://en.wikipedia.org/wiki/Fish_scale	Cycloid scales have a smooth outer edge or margin, and are most common on fish with soft fin rays, such as salmon, banded killifish, and carp.	?	0.7164
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	1	http://en.wikipedia.org/wiki/Fish	Scales Main article: cale Fish scale The scales of fish originate from the mesoderm (skin); they may be similar in structure to teeth.	?	0.7160
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	5	http://en.wikipedia.org/wiki/Fish_scale	Studies have found that the scales create tiny ortices that reduce drag, which makes swimming more efficient, as well as quieter compared to bony fishes.	?	0.6763
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	5	http://en.wikipedia.org/wiki/Fish_scale	Different groups of fish have evolved a number of modified scales to serve various functions.	?	0.6763
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	5	http://en.wikipedia.org/wiki/Fish_scale	Enlarge Cycloid scales cover these teleost fish ( rohu) The skin of most ichthyes bony and artilaginous fishes is covered by scales.	?	0.6641
163	Is it true that to help the fish find food is the main function of scales on a fish? 	to help the fish find food	1	http://en.wikipedia.org/wiki/Fish	Main article: of fish Diversity of fish The term "fish" most precisely describes any non- tetrapod craniate (i.e.	?	0.6205
