qid	question	focus	sid	url	sentence	annotationOpt
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	Usually the middle and the last segment of the thorax have paired wings.	?	0.6205
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	3	http://en.wikipedia.org/wiki/Earwig	Appendages: Two pairs of wings normally present.	?	0.5285
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	7	http://en.wikipedia.org/wiki/Lepidoptera	The two pairs of wings are found on the middle and third segment, or mesothorax and metathorax respectively.	?	0.5048
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	Like other animals, the removal of toxic metabolic waste requires water.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	These extract the waste products from the haemolymph, in which all the internal organs are bathed).	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	Fully developed and functional wings occur only in adult insects.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	Corpora allata are small, paired glandular bodies originating from the epithelium located on either side of the foregut.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	Wings appear as buds on the nymphs or early instars.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	When the last moult is completed the wings expand to the full adult size, e.g.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	1	http://en.wikipedia.org/wiki/Insect_physiology	The wings expand by the force of haemolymph into the wing veins.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	2	http://www.sparknotes.com/testprep/books/sat2/biology/chapter8section2.rhtml	The flow of water brings food and oxygen and carries away waste and carbon dioxide.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	3	http://en.wikipedia.org/wiki/Earwig	The reproductive system of females consist of paired varies, oviducts, spermatheca, and a al chamber.	?	0.4932
110	Is it true that a wings for eliminating waste is correctly paired with its function? 	wings for eliminating waste	3	http://en.wikipedia.org/wiki/Earwig	In species of winged earwigs, the wings will start to develop at this time.	?	0.4932
