qid	question	focus	sid	url	sentence	annotationOpt
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(9)	http://dictionary.reference.com/browse/metabolism	the sum total of the chemical processes that occur in living organisms, resulting in growth, production of energy, elimination of waste material, etc See , , 2.	?	0.7164
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(6)	http://www.passmyexams.co.uk/GCSE/biology/life-processes.html	Excretion All living things make waste products these can be useless or harmful to it and therefore need to be got rid of.	?	0.7146
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(1)	http://regentsprep.org/Regents/biology/2011%20Web%20Pages/Cells-%20Cell%20Basics.htm	Some functions carried out by organelles include the transport of materials, energy capture and release, protein building, waste disposal, and information storage.	?	0.6205
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	The Large Intestine and Rectum The undigested food that is not absorbed in the small intestine is waste.	?	0.6205
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(8)	http://idahoptv.org/dialogue4kids/season11/body_waste/facts.cfm	lungs Body waste: excrement digestive system When we eat, our body begins to digest the food matter in our mouth.	?	0.6205
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(1)	http://regentsprep.org/Regents/biology/2011%20Web%20Pages/Cells-%20Cell%20Basics.htm	All living things are composed of one or more cells, each capable of carrying out the life functions.	?	0.6069
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(6)	http://www.passmyexams.co.uk/GCSE/biology/life-processes.html	Reproduction All living things must produce offspring like themselves in order for their species to survive.	?	0.6069
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(1)	http://regentsprep.org/Regents/biology/2011%20Web%20Pages/Cells-%20Cell%20Basics.htm	Less complex living things may lack the complex systems of more complex organisms, but they still carry on the basic life activities.	?	0.5854
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	The Excretory System While carrying out the physiological processes that are necessary for life, animal cells produce waste that must be eliminated.	?	0.5854
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(5)	http://www.answers.com/topic/ecosystems-1	The biosphere includes all living things: plants (from and to shrubs and trees), mammals, birds, reptiles, , aquatic life, insects, and all manner of forms, including bacteria and .	?	0.5854
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(5)	http://www.answers.com/topic/ecosystems-1	r: ecosystem Top > > > r pronunciation IN BRIEF: All the living and non-living things that exist together in a certain environment.	?	0.5854
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(5)	http://www.answers.com/topic/ecosystems-1	ental Dictionary: ecosystem Top > > > ctionary n The sum total of all living and nonliving things that support the chain of life events within a particular area.	?	0.5854
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(6)	http://www.passmyexams.co.uk/GCSE/biology/life-processes.html	All living things respire because they need energy to grow, to replace worn out parts and to move.	?	0.5854
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(1)	http://regentsprep.org/Regents/biology/2011%20Web%20Pages/Cells-%20Cell%20Basics.htm	Inside the cell a variety of cell organelles, formed from many different molecules, carry out the transport of materials, energy capture and release, protein building, waste disposal, and information storage.	?	0.5808
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(5)	http://www.answers.com/topic/ecosystems-1	Why did the Native Americans never the power of cows, oxen, or horses? For the simple reason that these species were not found in the Americas.	?	0.5808
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(1)	http://regentsprep.org/Regents/biology/2011%20Web%20Pages/Cells-%20Cell%20Basics.htm	The components of living things in humans and other organisms, from organ systems to cell organelles, interact to maintain a balanced internal environment.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(1)	http://regentsprep.org/Regents/biology/2011%20Web%20Pages/Cells-%20Cell%20Basics.htm	Organizational Levels Important levels of organization for structure and function of living things include cells, tissues, organs, organ systems, and whole organisms.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(2)	http://en.wikipedia.org/wiki/Metabolism	Most bacteria and plants can synthesize all twenty, but mammals can only synthesize eleven nonessential amino acids, so nine amino acid essential amino acids must be obtained from food.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	Any cell can get its nutrients from the surrounding water and can expel its waste directly back from where it came.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	As animal body plans evolved to further complexity, however, a need developed for a circulatory system that could transport materials such as nutrients, oxygen, and waste products throughout the body.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	The walls of the smallest capillaries are only one cell thick, allowing nutrients, waste products, oxygen, and carbon dioxide to diffuse between the blood and the surrounding tissues.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	To make gas diffusion possible, the worm’s skin must remain moist at all times.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	The digestive system has evolved to process the food that animals ingest by breaking it down, or digesting it, into simple building blocks that can be used by cells.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	Chemical digestion, which occurs through the action of special digestive enzymes, breaks the chemical bonds in food and hydrolyzes larger molecules into simpler components.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	An amoeba engulfs its food by phagocytosis, and a lysosome fuses with the food vacuole and chemically digests its contents.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	Cnidarians digest some of their food extracellularly by releasing enzymes into their water-filled gastrovascular cavity, but a large portion of their food is digested intracellularly as well.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	The food is digested intracellularly by the cells that line the cavity and is absorbed into the tissues.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	In the earthworm, for example, food passes through the mouth, down a tube called the esophagus, and into a chamber known as the crop, which acts as a storage chamber.	?	0.5789
347	Is it true that make food and eliminate waste are carried out by all species of living things? 	make food and eliminate waste	Some(3)	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section1.rhtml	In the last portion of the intestine, some water is absorbed from the food, and the indigestible portions of the food are expelled through the anus.	?	0.5789
