qid	question	focus	sid	url	sentence	annotationOpt
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	8	http://www.sparknotes.com/biology/plants/intro/summary.html	The roots of a plant function in the storage of nutrients, the acquisition of water and minerals (from the soil), and the anchoring of the plant to the substrate.	?	0.8408
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	5	http://simple.wikipedia.org/wiki/Plant	Water and some nutrients come from the roots.	?	0.7931
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	2	http://education-portal.com/academy/lesson/root-hairs-in-plants-function-definition-quiz.html	Plants grow root hairs on the tips of their roots to increase surface area underground, which helps the plant absorb more water and nutrients.	?	0.7844
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	1	http://en.wikipedia.org/wiki/Root	Surface roots: These proliferate close below the soil surface, exploiting water and easily available nutrients.	?	0.7840
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	4	http://education-portal.com/academy/lesson/primary-root-tissue-root-hairs-and-the-plant-vascular-cylinder.html	The root hairs help absorb water and nutrients from the soil while the cortex stores the products of photosynthesis, such as sugars.	?	0.7840
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	6	http://www.sparknotes.com/testprep/books/sat2/biology/chapter9section2.rhtml	These vessels are continuous throughout the plant, allowing for the efficient and controlled distribution of water and nutrients.	?	0.7840
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	10	http://www.sparknotes.com/biology/plants/plantclassification/section2.rhtml	These vessels are continuous throughout the parts of the plant, allowing for the efficient and controlled distribution of water and nutrients.	?	0.7840
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	8	http://www.sparknotes.com/biology/plants/intro/summary.html	Tracheophytes (also known as vascular plants) possess well-developed vascular systems, which are comprised of tissues that form internal passageways through which water and dissolved nutrients can traverse the entire plant.	?	0.7434
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	1	http://en.wikipedia.org/wiki/Root	Some families however, such as Sapindaceae (the maple family), show no correlation between root location and where the root supplies nutrients on the plant.	?	0.7430
278	Is it true that the functions of a plants roots are to support the plant and take in water and nutrients? 	take in water and nutrients	1	http://en.wikipedia.org/wiki/Root	Aerating roots (or knee root or knee or pneumatophores or Cypress knee): roots rising above the ground, especially above water such as in some mangrove genera ( Avicennia, Sonneratia).	?	0.7164
