qid	question	focus	sid	url	sentence	annotationOpt
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Questions you may have include: How is direction determined? How is distance determined? How can I enhance these abilities? This lesson will answer those questions.	?	0.7998
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Bats and dolphins can find objects through making noises and listening to the reflection.	?	0.6748
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	9	http://www.physicsforums.com/showthread.php?t=12981	Colored test objects had to be carefully selected to have equal brightness, at which point many animals lost their ability to see color.	?	0.6748
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Sharks combine their keen sense of smell with timing to determine the direction of a smell.	?	0.6615
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	combine their keen sense of smell with timing to determine the direction of a smell.	?	0.6615
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	The lens, which lies behind the pupil and iris, can adjust its shape to focus light from objects that are near or far away.	?	0.5854
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Transmission of Visual Information Visual information travels from the eye to the brain as follows: Light reflected from an object hits the retina’s rods and cones.	?	0.5854
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Brightness constancy: People see objects as having the same brightness even when they reflect different amounts of light as lighting conditions change.	?	0.5854
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Outdoors, objects reflect more light in the blue range of wavelengths, and indoors, objects reflect more light in the yellow range of wavelengths.	?	0.5854
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Different objects reflect sound frequencies selectively, just like different objects reflect different colors or frequencies of light.	?	0.5854
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	9	http://www.physicsforums.com/showthread.php?t=12981	BTW, did you know they're also poisonous? London Kngiths #7 Feb8-04, 07:14 PM P: 18 I was just wondering how exactly do they determine the color vision of other animals.	?	0.5808
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Sight ( l perception ophthalmoception), hearing ( oception), taste ( gustaoception), smell ( tion olfacoception or olfacception), and touch ( osensory system tactioception) are the five traditionally recognized.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	External senses include the traditional five: sight, hearing, touch, smell and taste, as well as thermoception (temperature differences) and possibly an additional weak magnetoception (direction).	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	The sense of taste is often confused with the "sense" of flavor, which is a combination of taste and smell perception.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Cones are cone-shaped cells that can distinguish between different wavelengths of light, allowing people to see in color.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Several different types of monocular cues help us to estimate the distance of objects: interposition, motion parallax, relative size and clarity, texture gradient, linear perspective, and light and shadow.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	For the detection of flavors in foods, these include the sense of smell and the sense of taste.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Sight (ophthalmoception), hearing (audioception), taste (gustaoception), smell (olfacoception or olfacception), and touch (tactioception) are the five traditionally recognized.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	The traditional five senses are sight, hearing, touch, smell and taste, a classification attributed to .	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	The sense of taste is often confused with the "sense" of flavor, which is a combination of taste and smell perception.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Smell or olfaction is the other "chemical" sense.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Smell Most non-human mammals have a much keener sense of smell than humans, although the mechanism is similar.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	9	http://www.physicsforums.com/showthread.php?t=12981	The senses of smell and taste are 'just' presence/absence (and strength) of certain chemicals, and this is common in living things.	?	0.5789
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Magnetotactic bacteria build miniature magnets inside themselves and use them to determine their orientation relative to the Earth's magnetic field.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	The iris surrounds an opening called the pupil, which can get bigger or smaller to allow different amounts of light through the lens to the back of the eye.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Light and shadow: Patterns of light and shadow make objects appear three-dimensional, even though images of objects on the retina are two-dimensional.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	To use the language of Gestalt psychology, people can choose to make the vase figure and the face ground or vice versa.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	3	http://en.wikipedia.org/wiki/Philosophy_of_perception	Indirect realism, the view held by John Locke and Nicolas Malebranche, proposes that we can only be aware of mental representations of objects.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	From above, below or in front You can determine when a sound comes from above, below or in front of the face.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Likewise, practicing guessing how far away a sound is and then verifying your guess, you can improve your ability to approximate  distance through listening to the sounds.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	5	http://en.wikipedia.org/wiki/List_of_superhuman_features_and_abilities_in_fiction	Type Examples See also Acid generation (comics) Anarchist; Man-Thing; (Mortal Kombat) Reptile Ability to generate acid, can be manifested through touch or as a spray (e.g.	?	0.5392
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Color constancy: Different wavelengths of light are reflected from objects under different lighting conditions.	?	0.5331
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Beings with three senses, have sense of SMELL in addition.	?	0.5029
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Beings with three senses, have sense of SMELL in addition.	?	0.5029
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Bats get much information from sound The bat can tell the direction of the object by comparing the sound detected from its two ears.	?	0.4632
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	The bat can also tell if the object is hard or softlike a tasty mothby the frequencies that are received, as compared to what was emitted.	?	0.4632
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Enhancing abilities By being more aware of where sounds are coming from, you can enhance your ability to tell direction.	?	0.4632
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Color Vision Objects in the world seem to be brightly colored, but they actually have no color at all.	?	0.4482
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Most other objects just reflect light.	?	0.4331
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	The brightness of light is related to intensity or the amount of light an object emits or reflects.	?	0.4331
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Objects only produce or reflect light of different wavelengths and amplitudes.	?	0.4331
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Often used in the plural: Have you taken leave of your senses? Something sound or reasonable: There's no sense in waiting three hours.	?	0.4285
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	The inability to smell is called anosmia.	?	0.4266
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	It can be used to regulate the buoyancy of the fish.	?	0.4266
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	By listening carefully, you can sometimes determine the distance a sound comes from.	?	0.4266
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	The inability to smell is called .	?	0.4266
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	It can be used to regulate the buoyancy of the fish.	?	0.4266
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	A dolphin can detect electric fields in water using electroreceptors in l crypts arrayed in pairs on its snout and which evolved from whisker motion sensors.	?	0.4177
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Mantis shrimps can perceive both polarised light and multispectral images and are dodecachromats.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Polarized light direction/detection is used by bees to orient themselves, especially on cloudy days.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Cuttlefish can also perceive the polarization of light.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	"Life: Dolphin can sense electric fields: Ability may help species track prey in murky waters".	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Form Perception The ability to see separate objects or forms is essential to daily functioning.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Information sent from the eye muscles to the brain helps to determine the distance to the object.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Perceptual constancy is the ability to recognize that an object remains the same even when it produces different images on the retina.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Some animals use a sonar effect to determine the distance of their prey.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Awareness and practice can enhance your ability to sense direction and distance with sound.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	It can tell the distance from the time it takes for the reflected sound to be heard, after being emitted.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	can also perceive the polarization of light.	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	9	http://www.physicsforums.com/showthread.php?t=12981	Same goes for squid & octopus since they can change colors like a chameleon(sometimes used for communication I think).	?	0.3869
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	These electroreceptors can detect electric fields as weak as 4.6 microvolts per centimeter, such as those generated by contracting muscles and pumping gills of potential prey.	?	0.3800
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	These electroreceptors can detect electric fields as weak as 4.6 microvolts per centimeter, such as those generated by contracting muscles and pumping gills of potential prey.	?	0.3800
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	9	http://www.physicsforums.com/showthread.php?t=12981	But the animal testing above did lead to some misleading results in the early years due to the animals' ability to discern between amplitudes or brightness.	?	0.3800
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Sensory receptors in pharynx mucosa, similar to touch receptors in the skin, sense foreign objects such as food that may result in a gag reflex and corresponding gagging sensation.	?	0.3790
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Motion parallax or relative motion: When the viewer is moving, stationary objects appear to move in different directions and at different speeds depending on their location.	?	0.3790
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Sensory receptors in mucosa, similar to touch receptors in the skin, sense foreign objects such as food that may result in a and corresponding gagging sensation.	?	0.3790
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Chemoreceptors in the circulatory system also measure salt levels and prompt thirst if they get too high (they can also respond to high sugar levels in diabetics ).	?	0.3347
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	A dolphin can detect electric fields in water using electroreceptors in arrayed in pairs on its snout and which evolved from whisker motion sensors.	?	0.3177
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	the different chemoreceptors for detecting salt and carbon dioxide concentrations in the blood), only a small number of these can safely be classified as separate senses in and of themselves.	?	0.3107
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	This theory states that the retina contains three types of cones, which respond to light of three different wavelengths, corresponding to red, green, or blue.	?	0.3107
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	the different chemoreceptors for detecting salt and carbon dioxide concentrations in the blood), only a small number of these can safely be classified as separate senses in and of themselves.	?	0.3107
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	8	http://www.answers.com/topic/sense	Most sighted humans can in fact learn to roughly detect large areas of polarization by an effect called , however this is considered an menon rather than a separate sense.	?	0.3107
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	2	http://www.sparknotes.com/psychology/psych101/sensation/section2.rhtml	Shape constancy: Objects appear to have the same shape even though they make differently shaped retinal images, depending on the viewing angle.	?	0.3030
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	The wavelength of the sound and its tone are also important factors for the brain to determine the direction of the sound source.	?	0.3030
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	1	http://en.wikipedia.org/wiki/Sense	Some deaf people are able to determine direction and location of vibrations picked up through the feet.	?	0.2959
377	Is it true that smell can be used to determine an objects ability to reflect light? 	smell	4	http://www.school-for-champions.com/senses/hearing_direction.htm	Volume and sound quality also help to determine the distance a sound is coming from.	?	0.2959
