qid	question	focus	sid	url	sentence	annotationOpt
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	Most other metals, such as aluminium, are not attracted to magnets.	?	0.7931
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	2	http://www.physicsforums.com/showthread.php?t=115246	Bending property solid metal pipe vs hollow metal pipe General Engineering 4 rotons attract? What is this invisible electric force field anyways? Why is it there?...	?	0.7931
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	6	http://regentsprep.org/Regents/earthsci/minerals.htm	Magnet test- If there is a magnetic attraction between your mineral and a metal object, then the mineral has a high iron content.	?	0.7844
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	6	http://regentsprep.org/Regents/earthsci/minerals.htm	The mineral magnetite will attract metal objects.	?	0.7171
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	2	http://www.physicsforums.com/showthread.php?t=115246	"Metals have little sectors" - most don't have long-distance ordering in the form of magnetic domains, only ferromagnets do (iron, cobalt, etc.).	?	0.7164
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	3	http://www.howstuffworks.com/question698.htm	The magnetic force exerted on an object increases exponentially as it nears the magnet.	?	0.7164
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	Most objects that are attracted to magnets have iron in them.	?	0.7146
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	This is why a magnet must be close to an object to attract it.	?	0.6763
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	3	http://www.howstuffworks.com/question698.htm	The more mass an object has, the more dangerous it can be -- the force with which it is attracted to the magnet is much stronger.	?	0.6763
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	Soft metals loses their magnetic field over time after being magnetized while hard metals are likely candidates for becoming permanent magnets.	?	0.6763
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	When we ask how a magnet works we are simply asking how the object we call a magnet exerts it’s magnetic field.	?	0.6641
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	3	http://www.howstuffworks.com/question698.htm	Metal objects can become dangerous projectiles if they are taken into the scan room.	?	0.6218
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	2	http://www.physicsforums.com/showthread.php?t=115246	*this is not necessary but common This is a very weak effect - aluminum is attracted to magnets, but only slightly.	?	0.6205
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	3	http://www.howstuffworks.com/question698.htm	When you get to within 3 feet (1 meter) of the magnet, the wrench likely is pulled from your grasp.	?	0.6205
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	However, a strong magnetic field can arrange the domains of any ferromagnetic metal so that they align to make a larger and stronger magnetic field.	?	0.6205
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	2	http://www.physicsforums.com/showthread.php?t=115246	Since when are free charges attracted to magnets? Please refrain from "explaining" subjects which you know nothing about.	?	0.5998
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	If a north pole is put near a south pole, the magnets will attract each other until they stick to each other and can be hard to pull apart.	?	0.5808
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	2	http://www.physicsforums.com/showthread.php?t=115246	Iron and steel are two examples of materials with very high permeability, and they are strongly attracted to magnets.	?	0.5808
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	3	http://www.howstuffworks.com/question698.htm	Prior to allowing a patient or support staff member into the scan room, he or she is thoroughly screened for metal objects -- and not just external objects.	?	0.5808
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	4	http://en.wikipedia.org/wiki/Magnetic_levitation	Litz wire made of wire thinner than the skin depth for the frequencies seen by the metal works much more efficiently than solid conductors.	?	0.5808
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	For example, if the south pole of one magnet is put near the south pole of another magnet, the magnets will repel each other.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	If you wrap the wire into a coil, the electrons spin around the coil and make a stronger magnetic domain.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	Though most large electromagnets employ many solenoids to lift heavy objects, smaller solenoids are used in everyday electronics.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	2	http://www.physicsforums.com/showthread.php?t=115246	Look at this short of ferromagnetic materials - you have both very conductive metals and very insulating metal oxides.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	4	http://en.wikipedia.org/wiki/Magnetic_levitation	For a very simple example, some tabletop levitation demonstrations use this principle, and the object cuts a beam of light to measure the position of the object.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	4	http://en.wikipedia.org/wiki/Magnetic_levitation	The electromagnet is above the object being levitated; the electromagnet is turned off whenever the object gets too close, and turned back on when it falls further away.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	6	http://regentsprep.org/Regents/earthsci/minerals.htm	Most metallic luster minerals have a dark colored streak.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	9	http://www.answers.com/topic/properties-of-matter	Molecules Though an atom is the fundamental unit of matter, most of the substances people encounter in the world are not pure elements such as oxygen or iron.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	9	http://www.answers.com/topic/properties-of-matter	In short, the weaker the attraction, the greater the rate of relative motion—and the greater the amount of thermal energy the object contains.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	9	http://www.answers.com/topic/properties-of-matter	Some Unusual Phase Transitions At places throughout this essay, references have been made variously to "phases" and "states" of matter.	?	0.5789
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	However most people don’t really understand what are magnets made of and how they even work.	?	0.5240
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	All magnets are made of a group of metals called the ferromagnetic metals.	?	0.5240
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	This is how most magnets are made.	?	0.5240
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	4	http://en.wikipedia.org/wiki/Magnetic_levitation	Another example is the Zippe-type centrifuge where a cylinder is suspended under an attractive magnet, and stabilized by a needle bearing from below.	?	0.5101
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	If you’d like more info on Magnets, check out , and here’s a link to an article about .	?	0.5101
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	Magnetic things outside the magnetic field are not attracted to the magnet.	?	0.4682
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	3	http://www.howstuffworks.com/question698.htm	­The biggest and most important component in an is the magnet.	?	0.4682
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	6	http://regentsprep.org/Regents/earthsci/minerals.htm	What if the unknown mineral scratches all the common objects listed in the chart? Click Here for the Answer First you know that the hardness is at least a 7.	?	0.4592
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	2	http://www.physicsforums.com/showthread.php?t=115246	Liquid oxygen is an example of something with a low permeability, and it is only weakly attracted to a magnetic field.	?	0.4482
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	4	http://en.wikipedia.org/wiki/Magnetic_levitation	Magnetic levitation, maglev, or magnetic suspension is a method by which an object is suspended with no support other than magnetic fields.	?	0.4482
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	What are Magnets Made Of noodp, noydir Magnets are the unsung heroes of the Modern Age.	?	0.4285
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	7	http://www.universetoday.com/73723/what-are-magnets-made-of/	The most common way that magnets are produced is by heating them to their Curie temperature or beyond.	?	0.4285
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	1	http://simple.wikipedia.org/wiki/Magnetism	In a magnet, many electrons are spinning in the same direction.	?	0.4266
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	9	http://www.answers.com/topic/properties-of-matter	Given the fact that light travels at 186,000 mi (299,339 km) per second, the quantities of energy available from even a tiny object traveling at that speed are enormous indeed.	?	0.4030
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	9	http://www.answers.com/topic/properties-of-matter	The latter, as its name suggests, tends to keep molecules dispersed, and induces dipoles when most of the electrons happen to be on one side of an atom.	?	0.3800
116	Is it true that if an object is attracted to a magnet, the object is most likely made of metal? 	metal	3	http://www.howstuffworks.com/question698.htm	, and anything else with magnetic encoding will be erased by most MRI systems.	?	0.3277
